radius_m,distance_m,fs_hz,theta_deg,actual_rounding_shift_deg,corner_bound_deg,disk_bound_deg,linear_bound_deg,rho_over_u
0.025,5.0,96000,-59.870000000000005,0.20161663530763008,5.44433273128837,5.467274022219342,5.458947097963789,0.09527719043476425
0.025,5.0,96000,-59.370000000000005,4.794789553157301,5.448287056737485,5.4670946130480305,5.4583930728524495,0.09527407339843201
0.025,5.0,96000,-58.870000000000005,4.294878245992834,5.451834318901945,5.4669153764482905,5.457423743733381,0.09527095935940756
0.025,5.0,96000,-58.370000000000005,3.795015922272569,5.454973512738945,5.466736435193091,5.456039455750374,0.09526785045074004
0.025,5.0,96000,-57.870000000000005,3.2952024828814217,5.457703659653362,5.46655791181736,5.454240584784976,0.09526474880134542
0.025,5.0,96000,-57.370000000000005,2.795437795234733,5.460023807524777,5.466379928533517,5.452027537098356,0.09526165653453897
0.025,5.0,96000,-56.870000000000005,2.2957216934026405,5.461933030735395,5.466202607148644,5.449400748974055,0.09525857576659622
0.025,5.0,96000,-56.370000000000005,1.796053978222119,5.463430430197462,5.466026068981285,5.446360686359679,0.09525550860530722
0.025,5.0,96000,-55.870000000000005,1.2964344174532414,5.464515133380786,5.465850434778873,5.4429078445091905,0.09525245714854215
0.025,5.0,96000,-55.370000000000005,0.7968627459421498,5.465186294341294,5.465675824635992,5.439042747626081,0.09524942348283094
0.025,5.0,96000,-54.870000000000005,0.2973386658285051,5.465443093749286,5.465502357911931,5.434765948506577,0.09524640968193089
0.025,5.0,96000,-54.370000000000005,0.20213815324873963,5.4652847389212695,5.4653301531512755,5.430078028186573,0.09524341780544703
0.025,5.0,96000,-53.870000000000005,0.7015680739171444,5.464710463850167,5.465159328001903,5.424979595587293,0.09524044989740721
0.025,5.0,96000,-53.370000000000005,1.2009514907951484,5.463719529239995,5.464989999136309,5.419471287165997,0.09523750798489528
0.025,5.0,96000,-52.870000000000005,1.7002888302283736,5.462311222542127,5.4648222821728965,5.413553766568277,0.09523459407668333
0.025,5.0,96000,-52.370000000000005,2.1995805499749963,5.460484857993151,5.464656291597469,5.407227724283096,0.09523171016186781
0.025,5.0,96000,-51.870000000000005,2.698827138892028,5.458239776656882,5.464492140686443,5.400493877301862,0.09522885820853524
0.025,5.0,96000,-51.370000000000005,3.198029116577601,5.455575346468066,5.464329941429689,5.393352968780308,0.0952260401624216
0.025,5.0,96000,-50.870000000000005,1.6998410714503507,5.4524909622815585,5.464169804456339,5.385805767706047,0.09522325794562318
0.025,5.0,96000,-50.370000000000005,1.2007266362589633,5.4489860459235615,5.464011838959602,5.377853068569313,0.09522051345529031
0.025,5.0,96000,-49.870000000000005,0.7016550727425965,5.445060046248074,5.463856152624045,5.369495691039214,0.09521780856236371
0.025,5.0,96000,-49.370000000000005,0.2026257421509854,5.440712439196915,5.463702851552663,5.360734479644319,0.09521514511030746
0.025,5.0,96000,-48.870000000000005,0.29636202298678427,5.435942727866063,5.463552040196925,5.3515703034604645,0.09521252491389338
0.025,5.0,96000,-48.370000000000005,0.795308918405027,5.430750442574009,5.463403821285081,5.342004055801308,0.0952099497579554
0.025,5.0,96000,-47.870000000000005,1.2942156676168395,5.42513514093983,5.463258295755714,5.33203665391904,0.0952074213962349
0.025,5.0,96000,-47.370000000000005,1.7930830214101832,5.419096407962087,5.463115562688038,5.321669038707125,0.09520494155016972
0.025,5.0,96000,-46.870000000000005,2.291911757337516,5.412633856108101,5.4629757192379556,5.310902174413739,0.09520251190778298
0.025,5.0,96000,-46.370000000000005,1.0205583702941396,5.405747125405327,5.462838860571293,5.299737048358509,0.09520013412252304
0.025,5.0,96000,-45.870000000000005,0.5218044331170688,5.398435883543215,5.462705079802475,5.288174670660037,0.09519780981219791
0.025,5.0,96000,-45.370000000000005,0.0230866260542939,5.390699825977322,5.462574467930368,5.276216073966772,0.09519554055786046
0.025,5.0,96000,-44.870000000000005,0.4755959299428696,5.3825386760445895,5.462447113779623,5.263862313199647,0.09519332790278917
0.025,5.0,96000,-44.370000000000005,0.9742441378382125,5.373952185083056,5.462323103940927,5.2511144652996995,0.09519117335144998
0.025,5.0,96000,-43.870000000000005,1.4728589238783343,5.364940132559468,5.462202522713178,5.237973628984743,0.0951890783684915
0.025,5.0,96000,-43.370000000000005,1.9714412369650915,5.355502326205823,5.462085452048451,5.224440924515024,0.09518704437778865
0.025,5.0,96000,-42.870000000000005,2.4699920480097717,5.345638602161728,5.461971971497098,5.21051749346602,0.09518507276148877
0.025,5.0,96000,-42.370000000000005,2.5004021363082813,5.335348825126033,5.461862158155048,5.19620449851068,0.09518316485909589
0.025,5.0,96000,-41.870000000000005,2.0019113319276016,5.324632888517016,5.4617560866134856,5.181503123210864,0.09518132196659632
0.025,5.0,96000,-41.370000000000005,1.5034489915278755,5.313490714639556,5.461653828908972,5.166414571816741,0.09517954533559186
0.025,5.0,96000,-40.870000000000005,1.0050140629502664,5.301922254861665,5.461555454475729,5.150940069075719,0.09517783617247073
0.025,5.0,96000,-40.370000000000005,0.5066054754791196,5.28992748980005,5.461461030100453,5.1350808600510796,0.09517619563762245
0.025,5.0,96000,-39.870000000000005,0.008222140571149339,5.27750642951338,5.461370619877545,5.118838209948785,0.09517462484465969
0.025,5.0,96000,-39.370000000000005,0.49013704739581954,5.264659113706102,5.46128428516771,5.102213403955504,0.09517312485969905
0.025,5.0,96000,-38.870000000000005,0.9884732103821818,5.251385611939412,5.461202084556837,5.08520774708403,0.09517169670064647
0.025,5.0,96000,-38.370000000000005,0.6086332347118741,5.237686023852518,5.461124073817466,5.067822564029562,0.09517034133652764
0.025,5.0,96000,-37.870000000000005,1.1069267751300345,5.2235604793932,5.461050305872751,5.050059199035624,0.09516905968686182
0.025,5.0,96000,-37.370000000000005,1.6052007467771432,5.209009139057173,5.460980830761075,5.031919015769258,0.09516785262104686
0.025,5.0,96000,-36.870000000000005,2.103456329230198,5.194032194136241,5.460915695602816,5.013403397205294,0.09516672095778185
0.025,5.0,96000,-36.370000000000005,2.601694714491714,5.178629866978042,5.460854944570892,4.994513745522635,0.0951656654645552
0.025,5.0,96000,-35.870000000000005,3.0999171061924358,5.162802411251533,5.460798618859878,4.975251482006538,0.09516468685710792
0.025,5.0,96000,-35.370000000000005,0.6351468919171452,5.146550112225469,5.460746756660248,4.955618046964414,0.09516378579898624
0.025,5.0,96000,-34.870000000000005,0.13695283406372027,5.129873287054238,5.460699393132909,4.935614899648889,0.0951629629010988
0.025,5.0,96000,-34.370000000000005,0.3612289026467579,5.1127722850733335,5.4606565603862585,4.915243518191231,0.09516221872131819
0.025,5.0,96000,-33.870000000000005,3.855604393838945,5.095247488104121,5.460618287455009,4.894505399544281,0.09516155376411291
0.025,5.0,96000,-33.370000000000005,3.35744356624474,5.077299310767955,5.46058460028091,4.873402059434638,0.09516096848021233
0.025,5.0,96000,-32.870000000000005,2.859291312508873,5.058928200810044,5.460555521696513,4.851935032325602,0.0951604632663247
0.025,5.0,96000,-32.370000000000005,2.361146370821814,5.040134639430562,5.460531071409334,4.8301058713869125,0.09516003846486178
0.025,5.0,96000,-31.870000000000005,1.863007474441929,5.020919141627189,5.460511265989967,4.80791614847679,0.09515969436373245
0.025,5.0,96000,-31.370000000000005,1.3648733525477041,5.001282256543448,5.460496118859757,4.7853674541300935,0.09515943119612831
0.025,5.0,96000,-30.870000000000005,0.8667427310876405,4.981224567829003,5.460485640283843,4.76246139755818,0.09515924914040298
0.025,5.0,96000,-30.370000000000005,0.3686143336568932,4.960746694005422,5.460479837362743,4.739199606655615,0.09515914831992577
0.025,5.0,96000,-29.870000000000005,0.1295131176610198,4.950768255431342,5.460478714029036,4.7279080729664615,0.095159128803024
0.025,5.0,96000,-29.370000000000005,0.6276409014153614,4.971447588073062,5.460482271043698,4.7513400326296225,0.09515919060291941
0.025,5.0,96000,-28.870000000000005,1.1257702959331368,4.991707044992694,5.460490505996503,4.774417045992344,0.09515933367773506
0.025,5.0,96000,-28.370000000000005,1.6239025784515206,5.0115459907968045,5.460503413306917,4.7971374761865935,0.0951595579305109
0.025,5.0,96000,-27.870000000000005,2.1220390242608573,5.0309638251438855,5.4605209842283635,4.819499705034855,0.09515986320927788
0.025,5.0,96000,-27.370000000000005,2.620180905838879,5.04995998237257,5.460543206853394,4.841502133037763,0.09516024930714781
0.025,5.0,96000,-26.870000000000005,3.118329491994757,5.068533931139456,5.460570066121817,4.863143179371663,0.09516071596245461
0.025,5.0,96000,-26.370000000000005,3.6164860470101985,5.086685174064428,5.460601543830169,4.884421281894225,0.09516126285891886
0.025,5.0,96000,-25.870000000000005,0.6003521241630096,5.104413247386304,5.460637618644539,4.905334897160375,0.09516188962587076
0.025,5.0,96000,-25.370000000000005,0.10217586096044329,5.121717720625043,5.460678266113508,4.925882500445639,0.09516259583847482
0.025,5.0,96000,-24.870000000000005,0.3960121282624698,5.138598196254634,5.460723458684247,4.94606258578,0.09516338101800972
0.025,5.0,96000,-24.370000000000005,3.339058529501557,5.155054309385548,5.46077316572186,4.9658736659918565,0.09516424463220441
0.025,5.0,96000,-23.870000000000005,2.840843383979518,5.171085727453544,5.460827353527463,4.985314272758728,0.09516518609555223
0.025,5.0,96000,-23.370000000000005,2.3426128265244017,5.186692149921612,5.460885985362339,5.004382956671117,0.0951662047697307
0.025,5.0,96000,-22.870000000000005,1.8443656482176607,5.201873307987398,5.460949021469893,5.02307828730242,0.09516729996398302
0.025,5.0,96000,-22.370000000000005,1.3461006513788618,5.216628964303311,5.4610164191038235,5.04139885329163,0.09516847093560758
0.025,5.0,96000,-21.870000000000005,0.8478166503661271,5.230958912703471,5.461088132554681,5.059343262433336,0.09516971689041948
0.025,5.0,96000,-21.370000000000005,0.34951247238092265,5.24486297794158,5.4611641131805175,5.076910141778887,0.09517103698328318
0.025,5.0,96000,-20.870000000000005,0.7293412094667531,5.258341015437594,5.461244309438921,5.0940981377468795,0.09517243031866907
0.025,5.0,96000,-20.370000000000005,0.23099321448776777,5.271392911033217,5.461328666920464,5.110905916242369,0.09517389595123471
0.025,5.0,96000,-19.870000000000005,0.2673783908831524,5.284018580758016,5.461417128384956,5.127332162787727,0.09517543288645491
0.025,5.0,96000,-19.370000000000005,0.765774720204405,5.2962179706033226,5.461509633798722,5.143375582661198,0.09517704008126936
0.025,5.0,96000,-18.870000000000005,1.2641968703132989,5.307991056306321,5.461606120374238,5.159034901046276,0.09517871644477141
0.025,5.0,96000,-18.370000000000005,1.7626459205674792,5.319337843143273,5.461706522612228,5.174308863190508,0.0951804608389396
0.025,5.0,96000,-17.870000000000005,2.261122932129325,5.330258365729861,5.46181077234296,5.189196234572269,0.09518227207935531
0.025,5.0,96000,-17.370000000000005,2.7596289472259343,5.340752687833685,5.461918798773484,5.20369580107968,0.09518414893602338
0.025,5.0,96000,-16.870000000000005,2.210749497123004,5.350820902192567,5.46203052853297,5.217806369196225,0.09518609013416023
0.025,5.0,96000,-16.370000000000005,1.7121824275144775,5.360463130342737,5.462145885721412,5.231526766196725,0.0951880943550399
0.025,5.0,96000,-15.870000000000005,1.2135833482866758,5.369679522455016,5.4622647919597,5.244855840351744,0.09519016023686425
0.025,5.0,96000,-15.370000000000005,0.7149512998867351,5.378470257180879,5.46238716644256,5.2577924611427305,0.09519228637568292
0.025,5.0,96000,-14.870000000000005,0.21628534511626185,5.38683554150316,5.462512925990239,5.270335519482183,0.09519447132629126
0.025,5.0,96000,-14.370000000000005,0.282415430243276,5.394775610598714,5.462641985105286,5.282483927946614,0.09519671360321713
0.025,5.0,96000,-13.870000000000005,0.7811519167953804,5.402290727705463,5.462774256027964,5.294236621014431,0.09519901168168368
0.025,5.0,96000,-13.370000000000005,2.5313360685444195,5.409381183999102,5.462909648795341,5.3055925553143055,0.09520136399863614
0.025,5.0,96000,-12.870000000000005,2.032525585286976,5.416047298476741,5.463048071301369,5.316550709881008,0.09520376895378574
0.025,5.0,96000,-12.370000000000005,1.5336768667361014,5.422289417845491,5.463189429356576,5.327110086417093,0.09520622491064697
0.025,5.0,96000,-11.870000000000005,1.034789122681957,5.42810791642151,5.463333626752526,5.337269709565697,0.09520873019765752
0.025,5.0,96000,-11.370000000000005,0.5358615894287482,5.433503196032348,5.463480565324974,5.347028627187364,0.09521128310927586
0.025,5.0,96000,-10.870000000000005,0.036893530303757416,5.438475685927386,5.463630145019569,5.356385910645808,0.09521388190712265
0.025,5.0,96000,-10.370000000000005,0.46211576381608666,5.443025842693459,5.463782263958501,5.365340655099416,0.09521652482113896
0.025,5.0,96000,-9.870000000000005,0.9611669740336595,5.447154150176971,5.463936818508792,5.373891979800291,0.09521921005077277
0.025,5.0,96000,-9.370000000000005,1.4602607529404281,5.450861119410604,5.464093703351476,5.382039028398489,0.09522193576618108
0.025,5.0,96000,-8.870000000000005,1.9593977241713958,5.454147288546011,5.464252811552178,5.389780969252842,0.09522470010945622
0.025,5.0,96000,-8.370000000000005,2.938449622507619,5.457013222791005,5.464414034632804,5.397116995747209,0.09522750119587153
0.025,5.0,96000,-7.8700000000000045,2.4392245137070745,5.459459514351153,5.464577262644258,5.404046326611973,0.0952303371151448
0.025,5.0,96000,-7.3700000000000045,1.9399545196708061,5.461486782376056,5.46474238424021,5.410568206250475,0.09523320593272004
0.025,5.0,96000,-6.8700000000000045,1.4406391367359106,5.463095672909958,5.464909286752589,5.4166819050709,0.0952361056910792
0.025,5.0,96000,-6.3700000000000045,0.9412778921817164,5.4642868588441615,5.465077856266238,5.422386719820397,0.09523903441103931
0.025,5.0,96000,-5.8700000000000045,0.441870344540888,5.465061039875735,5.465247977697006,5.427681973926094,0.09524199009310931
0.025,5.0,96000,-5.3700000000000045,0.05758391606764235,5.465418942466613,5.465419534868635,5.432567017837151,0.09524497071882602
0.025,5.0,96000,-4.8700000000000045,0.5570852676625577,5.465361319806675,5.465592410591305,5.437041229371262,0.09524797425211874
0.025,5.0,96000,-4.3700000000000045,1.0566340561226468,5.464888951778818,5.465766486740886,5.441104014063709,0.0952509986406864
0.025,5.0,96000,-3.8700000000000045,1.5562305949387394,5.464002644926495,5.465941644339124,5.444754805519132,0.09525404181739063
0.025,5.0,96000,-3.3700000000000045,2.055875164988862,5.462703232422626,5.466117763634309,5.447993065765256,0.09525710170165742
0.025,5.0,96000,-2.8700000000000045,2.5555680143302766,5.460991574039667,5.466294724182138,5.450818285607785,0.09526017620088205
0.025,5.0,96000,-2.3700000000000045,3.055309358027813,5.4588685561211605,5.466472404927903,5.4532299849874555,0.09526326321185713
0.025,5.0,96000,-1.8700000000000045,3.555099377981378,5.456335091553825,5.466650684288638,5.455227713337244,0.0952663606221997
0.025,5.0,96000,-1.3700000000000045,4.054938222792174,5.453392119740272,5.4668294402361095,5.45681104994056,0.0952694663117934
0.025,5.0,96000,-0.8700000000000045,4.554826007651997,5.450040606571264,5.467008550379772,5.457979604289004,0.09527257815422945
0.025,5.0,96000,-0.37000000000000455,0.44160373040540435,5.446281544398261,5.467187892050509,5.458733016440186,0.09527569401826183
0.025,5.0,96000,0.12999999999999545,0.058382146042987415,5.4431664075136155,5.4673673423846045,5.459070957374689,0.09527881176926607
0.025,5.0,96000,0.6299999999999955,1.9845067972221955,5.447592374555455,5.467546778407091,5.458993129350972,0.09528192927068745
0.025,5.0,96000,1.1299999999999955,1.4844227712238194,5.451612997350566,5.467726077116998,5.458499266260317,0.09528504438552193
0.025,5.0,96000,1.6299999999999955,0.9842897328128686,5.45522670091367,5.467905115570818,5.457589133977831,0.09528815497776649
0.025,5.0,96000,2.1299999999999955,0.4841077683946651,5.458431933667697,5.468083770967611,5.456262530712491,0.09529125891389757
0.025,5.0,96000,2.6299999999999955,2.9373196385474216,5.461227168151225,5.468261920732776,5.454519287352932,0.09529435406432654
0.025,5.0,96000,3.1299999999999955,2.4370402155646786,5.463610901733404,5.468439442603204,5.45235926781124,0.09529743830487908
0.025,5.0,96000,3.6299999999999955,1.936712326939272,5.46558165733137,5.468616214710549,5.449782369361287,0.09530050951824193
0.025,5.0,96000,4.1299999999999955,1.4363361928624272,5.467137984134979,5.468792115666401,5.4467885229747655,0.0953035655954426
0.025,5.0,96000,4.6299999999999955,0.9359120666816807,5.468278458332918,5.468967024644964,5.443377693650378,0.09530660443728588
0.025,5.0,96000,5.1299999999999955,0.43544023474512983,5.469001683844851,5.469140821467688,5.439549880740178,0.09530962395582393
0.025,5.0,96000,5.6299999999999955,0.06507898379129529,5.4693062930547,5.469313386685646,5.435305118268428,0.09531262207578774
0.025,5.0,96000,6.1299999999999955,0.5656452371651994,5.469190947547759,5.469484601662778,5.4306434752458514,0.0953155967360331
0.025,5.0,96000,6.6299999999999955,1.0662581412395582,5.468654338848921,5.4696543486577225,5.425565055976535,0.09531854589096235
0.025,5.0,96000,7.1299999999999955,1.5669172797549038,5.467695189163948,5.469822510906474,5.420070000359428,0.0953214675119604
0.025,5.0,96000,7.6299999999999955,2.067622204608085,5.466312252119792,5.469988972702607,5.414158484180759,0.09532435958878842
0.025,5.0,96000,8.129999999999995,2.8286556683393087,5.464504313506893,5.470153619478424,5.40783071940062,0.09532722013099364
0.025,5.0,96000,8.629999999999995,2.3278606410185887,5.4622701920210375,5.470316337884718,5.4010869544304665,0.09533004716929498
0.025,5.0,96000,9.129999999999995,1.8270213596865688,5.459608740003546,5.470477015869126,5.3939274744021235,0.09533283875694439
0.025,5.0,96000,9.629999999999995,1.326138396648389,5.456518844182966,5.470635542755855,5.386352601429737,0.09533559297111167
0.025,5.0,96000,10.129999999999995,0.8252123543518053,5.452999426411907,5.470791809321706,5.3783626948600185,0.09533830791420549
0.025,5.0,96000,10.629999999999995,0.3242438649853625,5.449049444403329,5.470945707872836,5.369958151514614,0.09534098171520669
0.025,5.0,96000,11.129999999999995,0.17676640995665593,5.444667892464736,5.471097132321069,5.361139405922915,0.09534361253099406
0.025,5.0,96000,11.629999999999995,0.6778177801098195,5.439853802226196,5.47124597825662,5.351906930542507,0.09534619854760781
0.025,5.0,96000,12.129999999999995,1.1789095267153868,5.434606243368194,5.471392143023313,5.342261235972168,0.0953487379815561
0.025,5.0,96000,12.629999999999995,1.6800409031097274,5.42892432434104,5.47153552578892,5.33220287115046,0.09535122908103714
0.025,5.0,96000,13.129999999999995,2.1812111352184047,5.422807193082917,5.471676027617732,5.321732423546724,0.09535367012719986
0.025,5.0,96000,13.629999999999995,2.6824194221037203,5.416254037728237,5.471813551538264,5.310850519336313,0.09535605943532002
0.025,5.0,96000,14.129999999999995,3.183664936490942,5.40926408731417,5.471948002613498,5.299557823568574,0.09535839535602052
0.025,5.0,96000,14.629999999999995,3.6849468253436726,5.401836612476927,5.472079288006911,5.287855040319255,0.09536067627641838
0.025,5.0,96000,15.129999999999995,4.186264210443682,5.393970926142202,5.47220731704808,5.275742912831783,0.09536290062126458
0.025,5.0,96000,15.629999999999995,0.8763551395304034,5.3856663842069,5.472332001296432,5.263222223645278,0.09536506685405124
0.025,5.0,96000,16.129999999999995,4.0911737008032105,5.3769223862133515,5.472453254604158,5.250293794710636,0.09536717347810485
0.025,5.0,96000,16.629999999999995,3.5897553389571613,5.367738376014188,5.472570993177542,5.236958487492765,0.09536921903765141
0.025,5.0,96000,17.129999999999995,3.0883052332666807,5.358113842426718,5.4726851356354835,5.223217203059085,0.09537120211883314
0.025,5.0,96000,17.629999999999995,2.586824378494839,5.34804831987779,5.472795603067324,5.209070882154605,0.0953731213507131
0.025,5.0,96000,18.129999999999995,2.085313790728037,5.337541389039018,5.472902319089654,5.194520505264303,0.09537497540626194
0.025,5.0,96000,18.629999999999995,1.5837745066718867,5.32659267744819,5.473005209899185,5.179567092659132,0.09537676300327629
0.025,5.0,96000,19.129999999999995,1.0822075829433118,5.3152018601217605,5.473104204326207,5.164211704430434,0.09537848290530755
0.025,5.0,96000,19.629999999999995,0.5806140953317538,5.3033686601532395,5.473199233884983,5.148455440508343,0.09538013392253722
0.025,5.0,96000,20.129999999999995,0.07899513806563618,5.291092849299247,5.473290232822072,5.132299440666138,0.09538171491261632
0.025,5.0,96000,20.629999999999995,0.4226481769458985,5.2783742485524385,5.4733771381633645,5.115744884510251,0.09538322478148246
0.025,5.0,96000,21.129999999999995,0.9243147208859455,5.265212728700163,5.473459889758694,5.098792991455059,0.09538466248413492
0.025,5.0,96000,21.629999999999995,1.4260033488008617,5.251608210870415,5.473538430325512,5.081445020684335,0.0953860270253931
0.025,5.0,96000,22.129999999999995,1.9277129004014455,5.237560667059995,5.473612705488141,5.063702271095025,0.09538731746057866
0.025,5.0,96000,22.629999999999995,2.4294422008696017,5.223070120650846,5.473682663818363,5.045566081229392,0.09538853289622037
0.025,5.0,96000,23.129999999999995,2.9311900616549735,5.208136646908571,5.47374825687069,5.027037829189982,0.0953896724906669
0.025,5.0,96000,23.629999999999995,3.432955281314662,5.1927603734654895,5.473809439217711,5.0081189325404445,0.09539073545470084
0.025,5.0,96000,24.129999999999995,3.9347366463445326,5.176941480787434,5.473866168482543,4.988810848191298,0.09539172105210232
0.025,5.0,96000,24.629999999999995,4.436532932015865,5.160680202622615,5.473918405368286,4.9691150722701085,0.09539262860016084
0.025,5.0,96000,25.129999999999995,0.17308295865879586,5.1439768264350505,5.473966113687272,4.949033139978348,0.09539345747018317
0.025,5.0,96000,25.629999999999995,0.3287394534753787,5.126831693817962,5.474009260385878,4.928566625431059,0.09539420708792447
0.025,5.0,96000,26.129999999999995,3.8844309006830713,5.109245200891763,5.474047815569358,4.907717141484368,0.09539487693401966
0.025,5.0,96000,26.629999999999995,3.3825873742808312,5.091217798680049,5.47408175252143,4.886486339544647,0.09539546654432358
0.025,5.0,96000,27.129999999999995,2.880735189219479,5.072749993471774,5.474111047725726,4.864875909367867,0.09539597551028371
0.025,5.0,96000,27.629999999999995,2.378875619465731,5.053842347158849,5.474135680880479,4.842887578838999,0.09539640347919517
0.025,5.0,96000,28.129999999999995,1.877009944130208,5.034495477559091,5.474155634914334,4.820523113741502,0.09539675015447556
0.025,5.0,96000,28.629999999999995,1.375139446567971,5.014710058716531,5.474170895997954,4.797784317509679,0.09539701529586628
0.025,5.0,96000,29.129999999999995,0.8732654134880704,4.9944868211835,5.474181453554423,4.774673030968427,0.0953971987196135
0.025,5.0,96000,29.629999999999995,0.37138913405817675,4.973826552281622,5.474187300266427,4.751191132058123,0.09539730029859281
0.025,5.0,96000,30.129999999999995,0.1304881009917267,4.963754635407156,5.4741884320815695,4.7397887399068,0.09539731996240149
0.025,5.0,96000,30.629999999999995,0.6323650002656791,4.984624382978041,5.474184848215425,4.763447854884879,0.09539725769741164
0.025,5.0,96000,31.129999999999995,1.134240272599044,5.005057497330512,5.474176551152075,4.786737272004566,0.09539711354677947
0.025,5.0,96000,31.629999999999995,1.6361126279643088,5.025053163806746,5.474163546642018,4.80965509561161,0.09539688761040897
0.025,5.0,96000,32.129999999999995,2.1379807783585534,5.044610624636533,5.47414584369845,4.832199467030533,0.0953965800448873
0.025,5.0,96000,32.629999999999995,2.6398434387038208,5.0637291786855485,5.474123454590531,4.854368564845981,0.09539619106336786
0.025,5.0,96000,33.129999999999995,3.1416993277467213,5.082408181184263,5.474096394835028,4.876160605170859,0.0953957209354251
0.025,5.0,96000,33.629999999999995,3.6435471689374594,5.100647043434719,5.474064683184477,4.8975738418986285,0.09539516998684885
0.025,5.0,96000,34.129999999999995,4.145385691324975,5.1184452325001075,5.474028341614486,4.918606566943532,0.0953945385994238
0.025,5.0,96000,34.629999999999995,0.06779032350749503,5.135802270872944,5.473987395307419,4.939257110464942,0.09539382721064613
0.025,5.0,96000,35.129999999999995,0.4340257752273544,5.152717736125624,5.473941872635113,4.95952384107841,0.09539303631342316
0.025,5.0,96000,35.629999999999995,4.175597077180754,5.16919126054006,5.473891805137602,4.979405166050367,0.09539216645570388
0.025,5.0,96000,36.129999999999995,3.6738083967377406,5.185222530720864,5.473837227501315,4.998899531480114,0.09539121824010015
0.025,5.0,96000,36.629999999999995,3.172035275143429,5.200811287188969,5.473778177533994,5.01800542246558,0.0953901923234511
0.025,5.0,96000,37.129999999999995,2.670278931396041,5.215957323958207,5.4737146961378835,5.03672136325509,0.09538908941635725
0.025,5.0,96000,37.629999999999995,2.1685405728332796,5.230660488093548,5.473646827280268,5.055045917383471,0.09538791028266892
0.025,5.0,96000,38.129999999999995,1.6668213942942884,5.24492067925226,5.473574617961712,5.072977687793241,0.09538665573893435
0.025,5.0,96000,38.629999999999995,1.1651225772900489,5.258737849209808,5.473498118183382,5.090515316941975,0.0953853266538321
0.025,5.0,96000,39.129999999999995,0.6634452891907472,5.2721120013676455,5.473417380910913,5.1076574868932045,0.09538392394754347
0.025,5.0,96000,39.629999999999995,0.16179068240552397,5.285043190245972,5.4733324620363755,5.1244029193931535,0.09538244859109168
0.025,5.0,96000,40.129999999999995,0.33984010640403994,5.297531520961343,5.473243420338992,5.140750375932512,0.09538090160565954
0.025,5.0,96000,40.629999999999995,0.8414459571156385,5.309577148688277,5.473150317442697,5.156698657792863,0.09537928406185225
0.025,5.0,96000,41.129999999999995,1.3430257669184869,5.32118027810742,5.47305321777247,5.172246606078726,0.09537759707893877
0.025,5.0,96000,41.629999999999995,1.844578451081702,5.332341162839555,5.472952188508655,5.187393101735145,0.09537584182405837
0.025,5.0,96000,42.129999999999995,2.3461029436908802,5.343060104865145,5.472847299538868,5.202137065549549,0.09537401951138513
0.025,5.0,96000,42.629999999999995,2.8475981983932,5.3533374539319425,5.472738623408486,5.216477458140266,0.09537213140126795
0.025,5.0,96000,43.129999999999995,3.3490631891189935,5.363173606949886,5.472626235269301,5.230413279930337,0.09537017879933848
0.025,5.0,96000,43.629999999999995,3.8504969107810894,5.3725690073731585,5.472510212825938,5.24394357110646,0.09536816305558052
0.025,5.0,96000,44.129999999999995,1.1170161055990775,5.3815241445712445,5.472390636280263,5.257067411564058,0.09536608556336404
0.025,5.0,96000,44.629999999999995,0.6156478499263471,5.390039553190007,5.472267588275667,5.2697839208396875,0.09536394775847756
0.025,5.0,96000,45.129999999999995,3.925574795275452,5.398115812500521,5.472141153837465,5.2820922580276015,0.09536175111809261
0.025,5.0,96000,45.629999999999995,3.4242757570948186,5.405753545739515,5.472011420313318,5.293991621684568,0.09535949715972884
0.025,5.0,96000,46.129999999999995,2.923012674941617,5.412953419439702,5.471878477311168,5.305481249720387,0.09535718744017585
0.025,5.0,96000,46.629999999999995,2.421786414012672,5.41971614275144,5.4717424166358155,5.316560419275598,0.09535482355439141
0.025,5.0,96000,47.129999999999995,1.9205978140181514,5.426042466757167,5.471603332224793,5.327228446587088,0.09535240713438743
0.025,5.0,96000,47.629999999999995,1.4194476886094947,5.431933183776152,5.471461320080998,5.337484686839394,0.09534993984805977
0.025,5.0,96000,48.129999999999995,0.9183368248220916,5.437389126664527,5.471316478206176,5.347328534005977,0.09534742339803262
0.025,5.0,96000,48.629999999999995,0.4172659825394476,5.442411168106702,5.471168906530812,5.356759420676259,0.09534485952044058
0.025,5.0,96000,49.129999999999995,0.08376410601832163,5.447000219902321,5.471018706844467,5.36577681787254,0.09534224998371854
0.025,5.0,96000,49.629999999999995,0.5847527368040915,5.451157232247596,5.470865982724402,5.374380234855407,0.0953395965873616
0.025,5.0,96000,50.129999999999995,1.0856992344070022,5.454883193011199,5.470710839462552,5.382569218917115,0.09533690116065661
0.025,5.0,96000,50.629999999999995,1.5866029525147383,5.458179127006019,5.470553383991318,5.390343355164527,0.09533416556139283
0.025,5.0,96000,51.129999999999995,2.087463274354434,5.461046095257842,5.47039372480895,5.397702266292277,0.09533139167456585
0.025,5.0,96000,51.629999999999995,2.5882796131016335,5.463485194270959,5.47023197190398,5.404645612345749,0.09532858141106458
0.025,5.0,96000,52.129999999999995,3.089051412280128,5.4654975552903124,5.470068236677578,5.4111730904734765,0.09532573670632268
