scene,record_id,snr_db,variant,frame,theta_true,error_deg
r0p0t0a37.37,0,10.0,F_S_D,0,37.37,0.287676192551487
r0p0t0a37.37,0,10.0,F_S_D,1,37.37,0.5220312436172208
r0p0t0a37.37,0,10.0,F_S_D,2,37.37,0.38701410862850594
r0p0t0a37.37,0,10.0,F_S_D,3,37.37,-0.3903075936129028
r0p0t0a37.37,0,10.0,F_S_D,4,37.37,1.3582633815826455
r0p0t0a37.37,0,10.0,F_S_D,5,37.37,-0.6556393883348903
r0p0t0a37.37,0,10.0,F_S_D,6,37.37,-0.6776008883800841
r0p0t0a37.37,0,10.0,F_S_D,7,37.37,1.0268161555673032
r0p0t0a37.37,0,10.0,F_S_D,8,37.37,1.041737595531231
r0p0t0a37.37,0,10.0,F_S_D,9,37.37,1.1761838107904339
r0p0t0a37.37,0,10.0,F_S_D,10,37.37,1.1553069603926645
r0p0t0a37.37,0,10.0,F_S_D,11,37.37,0.8844933999343993
r0p0t0a37.37,0,10.0,F_S_D,12,37.37,0.3005699729270077
r0p0t0a37.37,0,10.0,F_S_D,13,37.37,0.23450400232226798
r0p0t0a37.37,0,10.0,F_S_D,14,37.37,0.3505453440886299
r0p0t0a37.37,0,10.0,F_S_D,15,37.37,0.20240429331406062
r0p0t0a37.37,0,10.0,F_S_D,16,37.37,-0.549147531172224
r0p0t0a37.37,0,10.0,F_S_D,17,37.37,-0.4445159229693161
r0p0t0a37.37,0,10.0,F_S_D,18,37.37,-0.3305071878658623
r0p0t0a37.37,0,10.0,F_S_D,19,37.37,0.05686968062096298
r0p0t0a37.37,0,10.0,F_S_D,20,37.37,1.269093436195135
r0p0t0a37.37,0,10.0,F_S_D,21,37.37,1.467750366860713
r0p0t0a37.37,0,10.0,F_S_D,22,37.37,0.2829229354894096
r0p0t0a37.37,0,10.0,F_S_D,23,37.37,0.25126098892417303
r0p0t0a37.37,0,10.0,F_S_D,24,37.37,2.2160427731940047
r0p0t0a37.37,0,10.0,F_S_D,25,37.37,0.22419158615250012
r0p0t0a37.37,0,10.0,F_S_D,26,37.37,-0.26583989542572795
r0p0t0a37.37,0,10.0,F_S_D,27,37.37,0.06518440681321636
r0p0t0a37.37,0,10.0,F_S_D,28,37.37,-0.28790975007916586
r0p0t0a37.37,0,10.0,F_S_D,29,37.37,0.8479443666756481
r0p0t0a37.37,0,10.0,F_S_D,30,37.37,0.6569059728370519
r0p0t0a37.37,0,10.0,F_S_D,31,37.37,0.4956076873868369
r0p0t0a37.37,0,10.0,F_S_R,0,37.37,2.8174072999277087
r0p0t0a37.37,0,10.0,F_S_R,1,37.37,0.6904593515192232
r0p0t0a37.37,0,10.0,F_S_R,2,37.37,1.8711699891904914
r0p0t0a37.37,0,10.0,F_S_R,3,37.37,1.3106227722807944
r0p0t0a37.37,0,10.0,F_S_R,4,37.37,0.3065171515629004
r0p0t0a37.37,0,10.0,F_S_R,5,37.37,0.48201494249863686
r0p0t0a37.37,0,10.0,F_S_R,6,37.37,-0.8411377783136231
r0p0t0a37.37,0,10.0,F_S_R,7,37.37,-1.4285968899722263
r0p0t0a37.37,0,10.0,F_S_R,8,37.37,1.8599094025775003
r0p0t0a37.37,0,10.0,F_S_R,9,37.37,0.29907042899128555
r0p0t0a37.37,0,10.0,F_S_R,10,37.37,2.401081195992248
r0p0t0a37.37,0,10.0,F_S_R,11,37.37,1.223838186548818
r0p0t0a37.37,0,10.0,F_S_R,12,37.37,1.9484025911640401
r0p0t0a37.37,0,10.0,F_S_R,13,37.37,0.4711980967436489
r0p0t0a37.37,0,10.0,F_S_R,14,37.37,0.17958866659722617
r0p0t0a37.37,0,10.0,F_S_R,15,37.37,-0.4134870601217244
r0p0t0a37.37,0,10.0,F_S_R,16,37.37,-1.8982023720024586
r0p0t0a37.37,0,10.0,F_S_R,17,37.37,0.3504575685958571
r0p0t0a37.37,0,10.0,F_S_R,18,37.37,-1.2123477925591999
r0p0t0a37.37,0,10.0,F_S_R,19,37.37,0.3642740084440561
r0p0t0a37.37,0,10.0,F_S_R,20,37.37,2.3173028187273985
r0p0t0a37.37,0,10.0,F_S_R,21,37.37,0.28704438733120696
r0p0t0a37.37,0,10.0,F_S_R,22,37.37,-0.07795239208155635
r0p0t0a37.37,0,10.0,F_S_R,23,37.37,0.7400790708761633
r0p0t0a37.37,0,10.0,F_S_R,24,37.37,3.7897036390161247
r0p0t0a37.37,0,10.0,F_S_R,25,37.37,1.3777800728057343
r0p0t0a37.37,0,10.0,F_S_R,26,37.37,-1.5111065575210034
r0p0t0a37.37,0,10.0,F_S_R,27,37.37,0.8515679011198927
r0p0t0a37.37,0,10.0,F_S_R,28,37.37,1.388399268592309
r0p0t0a37.37,0,10.0,F_S_R,29,37.37,2.5623879823654647
r0p0t0a37.37,0,10.0,F_S_R,30,37.37,1.23389878267335
r0p0t0a37.37,0,10.0,F_S_R,31,37.37,0.7031291129717374
r0p0t0a37.37,0,10.0,F_O_D,0,37.37,0.3172868003435383
r0p0t0a37.37,0,10.0,F_O_D,1,37.37,0.5220312436172492
r0p0t0a37.37,0,10.0,F_O_D,2,37.37,0.38701410862850594
r0p0t0a37.37,0,10.0,F_O_D,3,37.37,-0.3903075936127891
r0p0t0a37.37,0,10.0,F_O_D,4,37.37,1.358263381582674
r0p0t0a37.37,0,10.0,F_O_D,5,37.37,-0.6556393883349187
r0p0t0a37.37,0,10.0,F_O_D,6,37.37,-0.6776008883800841
r0p0t0a37.37,0,10.0,F_O_D,7,37.37,1.02681615556736
r0p0t0a37.37,0,10.0,F_O_D,8,37.37,1.0417375955312593
r0p0t0a37.37,0,10.0,F_O_D,9,37.37,1.1761838107904623
r0p0t0a37.37,0,10.0,F_O_D,10,37.37,1.1553069603926929
r0p0t0a37.37,0,10.0,F_O_D,11,37.37,0.8844933999344278
r0p0t0a37.37,0,10.0,F_O_D,12,37.37,0.30056997292703613
r0p0t0a37.37,0,10.0,F_O_D,13,37.37,0.2345040023222964
r0p0t0a37.37,0,10.0,F_O_D,14,37.37,0.3505453440886299
r0p0t0a37.37,0,10.0,F_O_D,15,37.37,0.20240429331408905
r0p0t0a37.37,0,10.0,F_O_D,16,37.37,-0.5491475311722809
r0p0t0a37.37,0,10.0,F_O_D,17,37.37,-0.44451592296940134
r0p0t0a37.37,0,10.0,F_O_D,18,37.37,-0.3305071878658623
r0p0t0a37.37,0,10.0,F_O_D,19,37.37,0.056869680621019825
r0p0t0a37.37,0,10.0,F_O_D,20,37.37,1.2690934361951065
r0p0t0a37.37,0,10.0,F_O_D,21,37.37,1.4677503668607415
r0p0t0a37.37,0,10.0,F_O_D,22,37.37,0.28292293548935277
r0p0t0a37.37,0,10.0,F_O_D,23,37.37,0.25126098892417303
r0p0t0a37.37,0,10.0,F_O_D,24,37.37,2.21604277319409
r0p0t0a37.37,0,10.0,F_O_D,25,37.37,0.22419158615250012
r0p0t0a37.37,0,10.0,F_O_D,26,37.37,-0.26583989542575637
r0p0t0a37.37,0,10.0,F_O_D,27,37.37,0.06518440681313109
r0p0t0a37.37,0,10.0,F_O_D,28,37.37,-0.2879097500790806
r0p0t0a37.37,0,10.0,F_O_D,29,37.37,0.8479443666756765
r0p0t0a37.37,0,10.0,F_O_D,30,37.37,0.6569059728370519
r0p0t0a37.37,0,10.0,F_O_D,31,37.37,0.4956076873868369
r0p0t0a37.37,0,10.0,F_O_R,0,37.37,1.6420126645939774
r0p0t0a37.37,0,10.0,F_O_R,1,37.37,0.5859627787471595
r0p0t0a37.37,0,10.0,F_O_R,2,37.37,1.8769023805142524
r0p0t0a37.37,0,10.0,F_O_R,3,37.37,1.310329508918045
r0p0t0a37.37,0,10.0,F_O_R,4,37.37,0.3065261442394842
r0p0t0a37.37,0,10.0,F_O_R,5,37.37,0.4820088187236138
r0p0t0a37.37,0,10.0,F_O_R,6,37.37,-0.8411384758764484
r0p0t0a37.37,0,10.0,F_O_R,7,37.37,-1.4285967515368156
r0p0t0a37.37,0,10.0,F_O_R,8,37.37,1.8599093906817927
r0p0t0a37.37,0,10.0,F_O_R,9,37.37,0.29907042749889
r0p0t0a37.37,0,10.0,F_O_R,10,37.37,2.4010811960329477
r0p0t0a37.37,0,10.0,F_O_R,11,37.37,1.22383818674885
r0p0t0a37.37,0,10.0,F_O_R,12,37.37,1.948402591166996
r0p0t0a37.37,0,10.0,F_O_R,13,37.37,0.47119809674569524
r0p0t0a37.37,0,10.0,F_O_R,14,37.37,0.17958866659731143
r0p0t0a37.37,0,10.0,F_O_R,15,37.37,-0.41348706012163916
r0p0t0a37.37,0,10.0,F_O_R,16,37.37,-1.8982023720024017
r0p0t0a37.37,0,10.0,F_O_R,17,37.37,0.3504575685958571
r0p0t0a37.37,0,10.0,F_O_R,18,37.37,-1.2123477925591715
r0p0t0a37.37,0,10.0,F_O_R,19,37.37,0.3642740084440561
r0p0t0a37.37,0,10.0,F_O_R,20,37.37,2.3173028187273985
r0p0t0a37.37,0,10.0,F_O_R,21,37.37,0.28704438733120696
r0p0t0a37.37,0,10.0,F_O_R,22,37.37,-0.07795239208155635
r0p0t0a37.37,0,10.0,F_O_R,23,37.37,0.7400790708761633
r0p0t0a37.37,0,10.0,F_O_R,24,37.37,3.7897036390161816
r0p0t0a37.37,0,10.0,F_O_R,25,37.37,1.3777800728056775
r0p0t0a37.37,0,10.0,F_O_R,26,37.37,-1.5111065575210034
r0p0t0a37.37,0,10.0,F_O_R,27,37.37,0.8515679011199211
r0p0t0a37.37,0,10.0,F_O_R,28,37.37,1.3883992685922806
r0p0t0a37.37,0,10.0,F_O_R,29,37.37,2.5623879823654363
r0p0t0a37.37,0,10.0,F_O_R,30,37.37,1.2338987826733216
r0p0t0a37.37,0,10.0,F_O_R,31,37.37,0.7031291129717374
r0p0t0a37.37,0,10.0,Q_S_D,0,37.37,-2.365856397448283
r0p0t0a37.37,0,10.0,Q_S_D,1,37.37,-2.5037526164274766
r0p0t0a37.37,0,10.0,Q_S_D,2,37.37,-2.421743672857616
r0p0t0a37.37,0,10.0,Q_S_D,3,37.37,-3.27407760868158
r0p0t0a37.37,0,10.0,Q_S_D,4,37.37,-1.5148392005621076
r0p0t0a37.37,0,10.0,Q_S_D,5,37.37,-3.567446210999094
r0p0t0a37.37,0,10.0,Q_S_D,6,37.37,-3.509454238741057
r0p0t0a37.37,0,10.0,Q_S_D,7,37.37,-1.8459971684765435
r0p0t0a37.37,0,10.0,Q_S_D,8,37.37,-1.791608169992628
r0p0t0a37.37,0,10.0,Q_S_D,9,37.37,-1.9866384535273482
r0p0t0a37.37,0,10.0,Q_S_D,10,37.37,-1.5031701751514674
r0p0t0a37.37,0,10.0,Q_S_D,11,37.37,-1.8745751974899463
r0p0t0a37.37,0,10.0,Q_S_D,12,37.37,-2.525924851926419
r0p0t0a37.37,0,10.0,Q_S_D,13,37.37,-2.680032160639911
r0p0t0a37.37,0,10.0,Q_S_D,14,37.37,-2.6350472380202064
r0p0t0a37.37,0,10.0,Q_S_D,15,37.37,-2.535640004852411
r0p0t0a37.37,0,10.0,Q_S_D,16,37.37,-3.178944344512047
r0p0t0a37.37,0,10.0,Q_S_D,17,37.37,-3.441982519463977
r0p0t0a37.37,0,10.0,Q_S_D,18,37.37,-3.3238426029424772
r0p0t0a37.37,0,10.0,Q_S_D,19,37.37,-2.768555055580407
r0p0t0a37.37,0,10.0,Q_S_D,20,37.37,-1.571653828223333
r0p0t0a37.37,0,10.0,Q_S_D,21,37.37,-1.4302487906607553
r0p0t0a37.37,0,10.0,Q_S_D,22,37.37,-2.6704726469707794
r0p0t0a37.37,0,10.0,Q_S_D,23,37.37,-2.7186599272394574
r0p0t0a37.37,0,10.0,Q_S_D,24,37.37,-0.5741778166185441
r0p0t0a37.37,0,10.0,Q_S_D,25,37.37,-2.8090655265068563
r0p0t0a37.37,0,10.0,Q_S_D,26,37.37,-3.004726419512224
r0p0t0a37.37,0,10.0,Q_S_D,27,37.37,-2.7421649303806532
r0p0t0a37.37,0,10.0,Q_S_D,28,37.37,-3.08143430664731
r0p0t0a37.37,0,10.0,Q_S_D,29,37.37,-2.012086106025464
r0p0t0a37.37,0,10.0,Q_S_D,30,37.37,-2.1835916537115168
r0p0t0a37.37,0,10.0,Q_S_D,31,37.37,-2.4229298275186295
r0p0t0a37.37,0,10.0,Q_S_R,0,37.37,0.12174730312077031
r0p0t0a37.37,0,10.0,Q_S_R,1,37.37,-2.222207725496048
r0p0t0a37.37,0,10.0,Q_S_R,2,37.37,-1.313650286471784
r0p0t0a37.37,0,10.0,Q_S_R,3,37.37,-1.9299890913906665
r0p0t0a37.37,0,10.0,Q_S_R,4,37.37,-2.7006087841470787
r0p0t0a37.37,0,10.0,Q_S_R,5,37.37,-2.559958783771407
r0p0t0a37.37,0,10.0,Q_S_R,6,37.37,-3.966254009709928
r0p0t0a37.37,0,10.0,Q_S_R,7,37.37,-4.456046380827843
r0p0t0a37.37,0,10.0,Q_S_R,8,37.37,-1.331836814105344
r0p0t0a37.37,0,10.0,Q_S_R,9,37.37,-2.9897151729934706
r0p0t0a37.37,0,10.0,Q_S_R,10,37.37,-0.3678620434360198
r0p0t0a37.37,0,10.0,Q_S_R,11,37.37,-1.9905906481392321
r0p0t0a37.37,0,10.0,Q_S_R,12,37.37,-1.055543445830864
r0p0t0a37.37,0,10.0,Q_S_R,13,37.37,-2.526194316494923
r0p0t0a37.37,0,10.0,Q_S_R,14,37.37,-2.9269255265609786
r0p0t0a37.37,0,10.0,Q_S_R,15,37.37,-3.3813678201897233
r0p0t0a37.37,0,10.0,Q_S_R,16,37.37,-4.576644088677341
r0p0t0a37.37,0,10.0,Q_S_R,17,37.37,-2.7882435146065063
r0p0t0a37.37,0,10.0,Q_S_R,18,37.37,-4.059144580882588
r0p0t0a37.37,0,10.0,Q_S_R,19,37.37,-2.712370813821707
r0p0t0a37.37,0,10.0,Q_S_R,20,37.37,-0.5278467679631262
r0p0t0a37.37,0,10.0,Q_S_R,21,37.37,-2.605649387391452
r0p0t0a37.37,0,10.0,Q_S_R,22,37.37,-3.105516403805268
r0p0t0a37.37,0,10.0,Q_S_R,23,37.37,-2.354734642036817
r0p0t0a37.37,0,10.0,Q_S_R,24,37.37,0.8920530130330917
r0p0t0a37.37,0,10.0,Q_S_R,25,37.37,-2.02693807229781
r0p0t0a37.37,0,10.0,Q_S_R,26,37.37,-4.754660904495864
r0p0t0a37.37,0,10.0,Q_S_R,27,37.37,-2.088255618080325
r0p0t0a37.37,0,10.0,Q_S_R,28,37.37,-1.4203690641370201
r0p0t0a37.37,0,10.0,Q_S_R,29,37.37,-0.46067147416343346
r0p0t0a37.37,0,10.0,Q_S_R,30,37.37,-1.8082649330025902
r0p0t0a37.37,0,10.0,Q_S_R,31,37.37,-2.127080828456826
r0p0t0a37.37,0,10.0,Q_O_D,0,37.37,-2.3410183175419377
r0p0t0a37.37,0,10.0,Q_O_D,1,37.37,-2.5037526164273913
r0p0t0a37.37,0,10.0,Q_O_D,2,37.37,-2.4217436728575876
r0p0t0a37.37,0,10.0,Q_O_D,3,37.37,-3.2740776086816368
r0p0t0a37.37,0,10.0,Q_O_D,4,37.37,-1.5148392005621076
r0p0t0a37.37,0,10.0,Q_O_D,5,37.37,-3.5674462109990657
r0p0t0a37.37,0,10.0,Q_O_D,6,37.37,-3.509454238741
r0p0t0a37.37,0,10.0,Q_O_D,7,37.37,-1.845997168476515
r0p0t0a37.37,0,10.0,Q_O_D,8,37.37,-1.7916081699926565
r0p0t0a37.37,0,10.0,Q_O_D,9,37.37,-1.9866384535273482
r0p0t0a37.37,0,10.0,Q_O_D,10,37.37,-1.5031701751514674
r0p0t0a37.37,0,10.0,Q_O_D,11,37.37,-1.8745751974899179
r0p0t0a37.37,0,10.0,Q_O_D,12,37.37,-2.5259248519263906
r0p0t0a37.37,0,10.0,Q_O_D,13,37.37,-2.680032160639911
r0p0t0a37.37,0,10.0,Q_O_D,14,37.37,-2.635047238020178
r0p0t0a37.37,0,10.0,Q_O_D,15,37.37,-2.535640004852411
r0p0t0a37.37,0,10.0,Q_O_D,16,37.37,-3.1789443445120185
r0p0t0a37.37,0,10.0,Q_O_D,17,37.37,-3.441982519463977
r0p0t0a37.37,0,10.0,Q_O_D,18,37.37,-3.323842602942534
r0p0t0a37.37,0,10.0,Q_O_D,19,37.37,-2.768555055580407
r0p0t0a37.37,0,10.0,Q_O_D,20,37.37,-1.5716538282233614
r0p0t0a37.37,0,10.0,Q_O_D,21,37.37,-1.4302487906607269
r0p0t0a37.37,0,10.0,Q_O_D,22,37.37,-2.6704726469708078
r0p0t0a37.37,0,10.0,Q_O_D,23,37.37,-2.7186599272394574
r0p0t0a37.37,0,10.0,Q_O_D,24,37.37,-0.5741778166186009
r0p0t0a37.37,0,10.0,Q_O_D,25,37.37,-2.809065526506913
r0p0t0a37.37,0,10.0,Q_O_D,26,37.37,-3.0047264195121954
r0p0t0a37.37,0,10.0,Q_O_D,27,37.37,-2.7421649303805964
r0p0t0a37.37,0,10.0,Q_O_D,28,37.37,-3.08143430664731
r0p0t0a37.37,0,10.0,Q_O_D,29,37.37,-2.012086106025464
r0p0t0a37.37,0,10.0,Q_O_D,30,37.37,-2.1835916537114883
r0p0t0a37.37,0,10.0,Q_O_D,31,37.37,-2.4229298275186295
r0p0t0a37.37,0,10.0,Q_O_R,0,37.37,-1.1455319976648184
r0p0t0a37.37,0,10.0,Q_O_R,1,37.37,-2.31370140073426
r0p0t0a37.37,0,10.0,Q_O_R,2,37.37,-1.307827994804427
r0p0t0a37.37,0,10.0,Q_O_R,3,37.37,-1.930218547215901
r0p0t0a37.37,0,10.0,Q_O_R,4,37.37,-2.7005911454461398
r0p0t0a37.37,0,10.0,Q_O_R,5,37.37,-2.559961329111019
r0p0t0a37.37,0,10.0,Q_O_R,6,37.37,-3.9662554431069452
r0p0t0a37.37,0,10.0,Q_O_R,7,37.37,-4.456046261682786
r0p0t0a37.37,0,10.0,Q_O_R,8,37.37,-1.3318368290395028
r0p0t0a37.37,0,10.0,Q_O_R,9,37.37,-2.9897151734034253
r0p0t0a37.37,0,10.0,Q_O_R,10,37.37,-0.36786204326969596
r0p0t0a37.37,0,10.0,Q_O_R,11,37.37,-1.9905906480664726
r0p0t0a37.37,0,10.0,Q_O_R,12,37.37,-1.0555434458416357
r0p0t0a37.37,0,10.0,Q_O_R,13,37.37,-2.5261943164919387
r0p0t0a37.37,0,10.0,Q_O_R,14,37.37,-2.9269255265609218
r0p0t0a37.37,0,10.0,Q_O_R,15,37.37,-3.3813678201896664
r0p0t0a37.37,0,10.0,Q_O_R,16,37.37,-4.576644088677369
r0p0t0a37.37,0,10.0,Q_O_R,17,37.37,-2.788243514606563
r0p0t0a37.37,0,10.0,Q_O_R,18,37.37,-4.05914458088273
r0p0t0a37.37,0,10.0,Q_O_R,19,37.37,-2.7123708138217353
r0p0t0a37.37,0,10.0,Q_O_R,20,37.37,-0.5278467679631547
r0p0t0a37.37,0,10.0,Q_O_R,21,37.37,-2.605649387391452
r0p0t0a37.37,0,10.0,Q_O_R,22,37.37,-3.1055164038052965
r0p0t0a37.37,0,10.0,Q_O_R,23,37.37,-2.3547346420369024
r0p0t0a37.37,0,10.0,Q_O_R,24,37.37,0.8920530130330349
r0p0t0a37.37,0,10.0,Q_O_R,25,37.37,-2.0269380722978383
r0p0t0a37.37,0,10.0,Q_O_R,26,37.37,-4.7546609044958075
r0p0t0a37.37,0,10.0,Q_O_R,27,37.37,-2.0882556180802965
r0p0t0a37.37,0,10.0,Q_O_R,28,37.37,-1.4203690641369349
r0p0t0a37.37,0,10.0,Q_O_R,29,37.37,-0.46067147416340504
r0p0t0a37.37,0,10.0,Q_O_R,30,37.37,-1.8082649330025902
r0p0t0a37.37,0,10.0,Q_O_R,31,37.37,-2.1270808284568545
r0p0t0a37.37,0,10.0,F_L_R,0,37.37,1.6420126645938922
r0p0t0a37.37,0,10.0,F_L_R,1,37.37,0.7939403533685265
r0p0t0a37.37,0,10.0,F_L_R,2,37.37,1.647798974846495
r0p0t0a37.37,0,10.0,F_L_R,3,37.37,0.5522250110836637
r0p0t0a37.37,0,10.0,F_L_R,4,37.37,0.8686072108003486
r0p0t0a37.37,0,10.0,F_L_R,5,37.37,0.25273921889845496
r0p0t0a37.37,0,10.0,F_L_R,6,37.37,-0.7601699159574196
r0p0t0a37.37,0,10.0,F_L_R,7,37.37,-0.15284232775644568
r0p0t0a37.37,0,10.0,F_L_R,8,37.37,1.8689489572329308
r0p0t0a37.37,0,10.0,F_L_R,9,37.37,0.6862777881367492
r0p0t0a37.37,0,10.0,F_L_R,10,37.37,2.8539918578345578
r0p0t0a37.37,0,10.0,F_L_R,11,37.37,1.2829550727567494
r0p0t0a37.37,0,10.0,F_L_R,12,37.37,1.4860359317889333
r0p0t0a37.37,0,10.0,F_L_R,13,37.37,1.0817594496409981
r0p0t0a37.37,0,10.0,F_L_R,14,37.37,1.2119704859236435
r0p0t0a37.37,0,10.0,F_L_R,15,37.37,-0.38268035568782466
r0p0t0a37.37,0,10.0,F_L_R,16,37.37,-1.8650983497167317
r0p0t0a37.37,0,10.0,F_L_R,17,37.37,0.09937110622215073
r0p0t0a37.37,0,10.0,F_L_R,18,37.37,-1.553250482032979
r0p0t0a37.37,0,10.0,F_L_R,19,37.37,0.28479083985115494
r0p0t0a37.37,0,10.0,F_L_R,20,37.37,2.1474886477615485
r0p0t0a37.37,0,10.0,F_L_R,21,37.37,1.1406029130758952
r0p0t0a37.37,0,10.0,F_L_R,22,37.37,-0.0692016429088369
r0p0t0a37.37,0,10.0,F_L_R,23,37.37,0.3528389479694738
r0p0t0a37.37,0,10.0,F_L_R,24,37.37,3.4225587461574207
r0p0t0a37.37,0,10.0,F_L_R,25,37.37,1.0248283404541212
r0p0t0a37.37,0,10.0,F_L_R,26,37.37,-0.3531384789233414
r0p0t0a37.37,0,10.0,F_L_R,27,37.37,1.0935715035853946
r0p0t0a37.37,0,10.0,F_L_R,28,37.37,0.7784145802794455
r0p0t0a37.37,0,10.0,F_L_R,29,37.37,2.025046315894315
r0p0t0a37.37,0,10.0,F_L_R,30,37.37,1.0830213267335012
r0p0t0a37.37,0,10.0,F_L_R,31,37.37,0.4019633672695022
r0p0t0a37.37,0,inf,F_S_D,0,37.37,0.18112571642365083
r0p0t0a37.37,0,inf,F_S_D,1,37.37,0.1809293527547311
r0p0t0a37.37,0,inf,F_S_D,2,37.37,0.18072731992680247
r0p0t0a37.37,0,inf,F_S_D,3,37.37,0.1811135157707895
r0p0t0a37.37,0,inf,F_S_D,4,37.37,0.18111617663285529
r0p0t0a37.37,0,inf,F_S_D,5,37.37,0.1812575002412018
r0p0t0a37.37,0,inf,F_S_D,6,37.37,0.1810674707236899
r0p0t0a37.37,0,inf,F_S_D,7,37.37,0.1810097512464779
r0p0t0a37.37,0,inf,F_S_D,8,37.37,0.18138932991985257
r0p0t0a37.37,0,inf,F_S_D,9,37.37,0.18055099361811244
r0p0t0a37.37,0,inf,F_S_D,10,37.37,0.18116423180237007
r0p0t0a37.37,0,inf,F_S_D,11,37.37,0.18045855137503963
r0p0t0a37.37,0,inf,F_S_D,12,37.37,0.18096484451029937
r0p0t0a37.37,0,inf,F_S_D,13,37.37,0.1814877508477366
r0p0t0a37.37,0,inf,F_S_D,14,37.37,0.18115639548804552
r0p0t0a37.37,0,inf,F_S_D,15,37.37,0.18084373971342416
r0p0t0a37.37,0,inf,F_S_D,16,37.37,0.18109654274147147
r0p0t0a37.37,0,inf,F_S_D,17,37.37,0.18171704630350405
r0p0t0a37.37,0,inf,F_S_D,18,37.37,0.18120268067048073
r0p0t0a37.37,0,inf,F_S_D,19,37.37,0.18094236106986727
r0p0t0a37.37,0,inf,F_S_D,20,37.37,0.18106531323110175
r0p0t0a37.37,0,inf,F_S_D,21,37.37,0.18124189426129078
r0p0t0a37.37,0,inf,F_S_D,22,37.37,0.18100589167806902
r0p0t0a37.37,0,inf,F_S_D,23,37.37,0.18111431221043972
r0p0t0a37.37,0,inf,F_S_D,24,37.37,0.18118598246348938
r0p0t0a37.37,0,inf,F_S_D,25,37.37,0.180990923186215
r0p0t0a37.37,0,inf,F_S_D,26,37.37,0.18112121661405922
r0p0t0a37.37,0,inf,F_S_D,27,37.37,0.18125698062456763
r0p0t0a37.37,0,inf,F_S_D,28,37.37,0.1810256964025143
r0p0t0a37.37,0,inf,F_S_D,29,37.37,0.18107940794149613
r0p0t0a37.37,0,inf,F_S_D,30,37.37,0.18152371413262358
r0p0t0a37.37,0,inf,F_S_D,31,37.37,0.18099329532265074
r0p0t0a37.37,0,inf,F_S_R,0,37.37,3.1974304966529985
r0p0t0a37.37,0,inf,F_S_R,1,37.37,0.3443179007601316
r0p0t0a37.37,0,inf,F_S_R,2,37.37,1.2062736776710778
r0p0t0a37.37,0,inf,F_S_R,3,37.37,0.5282214381569474
r0p0t0a37.37,0,inf,F_S_R,4,37.37,0.02285230617360412
r0p0t0a37.37,0,inf,F_S_R,5,37.37,1.0756050708916973
r0p0t0a37.37,0,inf,F_S_R,6,37.37,-0.24167882171656174
r0p0t0a37.37,0,inf,F_S_R,7,37.37,-1.226752327980023
r0p0t0a37.37,0,inf,F_S_R,8,37.37,1.3956840241285704
r0p0t0a37.37,0,inf,F_S_R,9,37.37,-0.20051885571064076
r0p0t0a37.37,0,inf,F_S_R,10,37.37,0.5475964316754585
r0p0t0a37.37,0,inf,F_S_R,11,37.37,0.4827174357934325
r0p0t0a37.37,0,inf,F_S_R,12,37.37,1.5869983405742119
r0p0t0a37.37,0,inf,F_S_R,13,37.37,0.9329503937130994
r0p0t0a37.37,0,inf,F_S_R,14,37.37,0.6959562890298798
r0p0t0a37.37,0,inf,F_S_R,15,37.37,0.9442646861407411
r0p0t0a37.37,0,inf,F_S_R,16,37.37,-0.9507674572417955
r0p0t0a37.37,0,inf,F_S_R,17,37.37,0.8793591243615992
r0p0t0a37.37,0,inf,F_S_R,18,37.37,-0.33119510070378055
r0p0t0a37.37,0,inf,F_S_R,19,37.37,-0.014082679493043315
r0p0t0a37.37,0,inf,F_S_R,20,37.37,1.1677677309871797
r0p0t0a37.37,0,inf,F_S_R,21,37.37,-0.0387509377348465
r0p0t0a37.37,0,inf,F_S_R,22,37.37,0.5805712486848051
r0p0t0a37.37,0,inf,F_S_R,23,37.37,0.8828454374473722
r0p0t0a37.37,0,inf,F_S_R,24,37.37,1.9264183099264471
r0p0t0a37.37,0,inf,F_S_R,25,37.37,0.52606459774006
r0p0t0a37.37,0,inf,F_S_R,26,37.37,-0.9071313755355277
r0p0t0a37.37,0,inf,F_S_R,27,37.37,1.9113400593626864
r0p0t0a37.37,0,inf,F_S_R,28,37.37,1.5367080960543262
r0p0t0a37.37,0,inf,F_S_R,29,37.37,1.6152804020631493
r0p0t0a37.37,0,inf,F_S_R,30,37.37,0.7605506299518368
r0p0t0a37.37,0,inf,F_S_R,31,37.37,0.35756015659072204
r0p0t0a37.37,0,inf,F_O_D,0,37.37,0.18101045914147562
r0p0t0a37.37,0,inf,F_O_D,1,37.37,0.180929352754589
r0p0t0a37.37,0,inf,F_O_D,2,37.37,0.18072731992677404
r0p0t0a37.37,0,inf,F_O_D,3,37.37,0.18111351577070423
r0p0t0a37.37,0,inf,F_O_D,4,37.37,0.18111617663279844
r0p0t0a37.37,0,inf,F_O_D,5,37.37,0.18125750024131548
r0p0t0a37.37,0,inf,F_O_D,6,37.37,0.1810674707235762
r0p0t0a37.37,0,inf,F_O_D,7,37.37,0.18100975124644947
r0p0t0a37.37,0,inf,F_O_D,8,37.37,0.18138932991979573
r0p0t0a37.37,0,inf,F_O_D,9,37.37,0.18055099361811244
r0p0t0a37.37,0,inf,F_O_D,10,37.37,0.18116423180237007
