Time (ms),Mic Value
0.9968280792236328,2710
1.9941329956054688,2698
2.9914379119873047,2670
3.988504409790039,2642
4.987478256225586,2638
5.982875823974609,2672
6.980419158935547,2642
7.980585098266602,2630
8.977174758911133,2642
10.00213623046875,2652
10.996341705322266,2672
11.967182159423828,2676
12.966394424438477,2670
13.961553573608398,2668
14.959335327148438,2712
15.957117080688477,2718
16.95394515991211,2698
17.951488494873047,2650
18.950700759887695,2704
19.974946975708008,2706
20.97153663635254,2706
21.970748901367188,2722
22.96757698059082,2736
23.96368980407715,2722
24.93596076965332,2734
25.95973014831543,2758
26.92890167236328,2762
27.952909469604492,2754
28.954267501831055,2758
29.949426651000977,2758
30.945777893066406,2750
31.942367553710938,2728
32.910823822021484,2738
33.93673896789551,2742
34.90853309631348,2758
35.90655326843262,2756
36.90314292907715,2762
37.89830207824707,2802
38.8951301574707,2780
39.92295265197754,2806
40.900468826293945,2798
41.91708564758301,2814
42.92178153991699,2814
43.91026496887207,2854
44.88229751586914,2810
45.907020568847656,2842
46.87690734863281,2854
47.873497009277344,2834
48.897504806518555,2834
49.89480972290039,2878
50.893545150756836,2922
51.89323425292969,2910
52.886247634887695,2878
53.88522148132324,2906
54.85367774963379,2898
55.85193634033203,2906
56.847333908081055,2910
57.8455924987793,2918
58.84385108947754,2892
59.83877182006836,2902
60.8363151550293,2920
61.83338165283203,2934
62.83068656921387,2922
63.8277530670166,2962
64.82529640197754,2960
65.82283973693848,2978
66.82133674621582,2966
67.81768798828125,2986
68.81499290466309,2986
69.81205940246582,2962
70.80936431884766,2970
71.80666923522949,2978
72.80445098876953,2968
73.80175590515137,2970
74.80192184448242,2986
75.79684257507324,2988
76.79414749145508,2982
77.79073715209961,2994
78.78780364990234,2986
79.78534698486328,3026
80.78265190124512,2992
81.80928230285645,2994
82.80825614929199,2980
83.80460739135742,2998
84.77258682250977,2994
85.7999324798584,2990
86.76791191101074,2992
87.79382705688477,3016
88.7908935546875,3026
89.76173400878906,2994
90.78741073608398,2998
91.75515174865723,3026
92.78059005737305,3020
93.77837181091309,3014
94.74611282348633,2990
95.74294090270996,2986
96.76599502563477,3000
97.74065017700195,3026
98.73771667480469,3002
99.7614860534668,3018
100.75855255126953,3030
101.75752639770508,3038
102.7531623840332,3054
103.75046730041504,3038
104.71940040588379,3030
105.71646690368652,3020
106.71639442443848,3018
107.71417617797852,3016
108.72268676757812,2980
109.70830917358398,2994
110.70513725280762,2970
111.70029640197754,2962
112.69736289978027,2970
113.69442939758301,2970
114.69411849975586,2982
115.6926155090332,2970
116.71614646911621,2970
117.68651008605957,2986
118.68166923522949,2966
119.67897415161133,2942
120.67604064941406,2956
121.6733455657959,2962
122.67065048217773,2954
123.66819381713867,2966
124.66645240783691,2982
125.66614151000977,2994
126.66082382202148,2962
127.6865005493164,2986
128.65495681762695,3016
129.6520233154297,3026
130.64908981323242,3018
131.64687156677246,3030
132.6446533203125,3046
133.64171981811523,3038
134.63854789733887,3026
135.6358528137207,3058
136.63339614868164,3054
137.63093948364258,3038
138.6282444000244,3080
139.62507247924805,3098
140.62237739562988,3060
141.62015914916992,3064
142.61722564697266,3132
143.6145305633545,3118
144.61207389831543,3106
145.60937881469727,3110
146.6073989868164,3106
147.60804176330566,3114
148.6043930053711,3108
149.60122108459473,3118
150.59828758239746,3096
151.5955924987793,3114
152.59265899658203,3134
153.58996391296387,3160
154.5882225036621,3154
155.58481216430664,3154
156.60881996154785,3154
