Time (ms),Mic Value
0.0,3194
0.9770393371582031,3150
1.9769668579101562,3158
2.9745101928710938,3158
3.9718151092529297,3184
4.969120025634766,3196
5.966424942016602,3242
6.963491439819336,3230
7.961511611938477,3198
8.958578109741211,3230
9.955406188964844,3254
10.95271110534668,3262
11.951208114624023,3238
12.948751449584961,3218
13.946056365966797,3178
14.942407608032227,3226
15.939474105834961,3256
16.937255859375,3274
17.934799194335938,3310
18.93305778503418,3306
19.92940902709961,3186
20.92599868774414,3238
21.923303604125977,3166
22.92037010192871,3170
23.92101287841797,3150
24.915456771850586,3142
25.93994140625,3162
26.909589767456055,3158
27.9080867767334,3152
28.905868530273438,3230
29.901981353759766,3274
30.899763107299805,3274
31.897783279418945,3262
32.89341926574707,3214
33.892154693603516,3206
34.88922119140625,3186
35.886526107788086,3174
36.88454627990723,3102
37.882328033447266,3112
40.87257385253906,3082
40.87257385253906,3086
40.87257385253906,3162
41.87130928039551,3146
43.07055473327637,3214
44.09956932067871,3196
45.073747634887695,3224
46.0665225982666,3198
47.065019607543945,3194
48.06113243103027,3166
49.05867576599121,3150
50.055742263793945,3154
51.05280876159668,3184
52.049875259399414,3190
53.058624267578125,3182
54.04543876647949,3220
55.04322052001953,3222
56.04147911071777,3222
57.037353515625,3226
58.06732177734375,3222
59.03220176696777,3238
60.059309005737305,3216
61.05613708496094,3190
62.05272674560547,3186
63.056230545043945,3176
64.01920318603516,3210
65.0169849395752,3260
66.01381301879883,3262
67.01040267944336,3294
68.0088996887207,3240
69.02194023132324,3242
70.01566886901855,3208
71.00176811218262,3162
71.99907302856445,3166
72.99423217773438,3190
73.99487495422363,3158
74.98884201049805,3150
75.98686218261719,3176
76.98440551757812,3188
77.98171043395996,3218
78.9785385131836,3254
79.97632026672363,3256
80.97314834594727,3246
81.97021484375,3222
82.96728134155273,3198
83.96553993225098,3208
84.96308326721191,3230
85.96062660217285,3228
86.95721626281738,3226
87.95452117919922,3234
88.96493911743164,3248
89.9512767791748,3254
90.94810485839844,3250
91.94493293762207,3230
92.9412841796875,3194
93.93882751464844,3150
94.93589401245117,3146
95.93367576599121,3110
96.93026542663574,3048
97.92852401733398,3028
98.92654418945312,3034
99.92408752441406,3026
100.9209156036377,3058
101.91750526428223,3142
102.91552543640137,3106
103.9125919342041,3130
104.90989685058594,3162
105.90720176696777,3136
106.90522193908691,3144
107.90109634399414,3102
108.89959335327148,3126
109.89689826965332,3134
110.89348793029785,3154
111.89055442810059,3182
112.88809776306152,3190
113.88540267944336,3210
114.8838996887207,3214
115.88048934936523,3186
116.87731742858887,3162
117.8743839263916,3098
118.87216567993164,3110
119.87185478210449,3114
120.86629867553711,3114
121.86479568481445,3142
122.86186218261719,3142
123.85821342468262,3182
124.85647201538086,3228
125.8537769317627,3254
126.85036659240723,3288
127.84886360168457,3282
128.8459300994873,3278
129.84395027160645,3238
130.84077835083008,3208
131.8380832672119,3222
132.83514976501465,3224
133.83245468139648,3246
134.82999801635742,3230
135.82730293273926,3270
136.8248462677002,3242
137.82215118408203,3250
138.81874084472656,3250
139.8158073425293,3226
140.81263542175293,3174
141.81017875671387,3132
142.8227424621582,3162
143.80502700805664,3114
144.80185508728027,3114
145.80082893371582,3110
146.79837226867676,3126
147.7956771850586,3106
148.8032341003418,3094
149.79052543640137,3120
150.7880687713623,3110
151.78489685058594,3134
152.78196334838867,3130
153.7790298461914,3090
154.77681159973145,3088
155.77411651611328,3098
156.77142143249512,3106
157.76896476745605,3094
158.7660312652588,3054
159.76333618164062,3130
160.76064109802246,3150
161.7586612701416,3174
162.75572776794434,3214
163.75303268432617,3186
164.75749015808105,3158
165.74788093566895,3136
166.74470901489258,3134
167.7420139312744,3130
168.73955726623535,3122
169.7368621826172,3112
170.73416709899902,3134
171.73099517822266,3142
172.7287769317627,3122
173.72608184814453,3162
174.72362518310547,3192
175.7209300994873,3216
176.74660682678223,3186
177.71506309509277,3144
178.7424087524414,3130
179.73589897155762,3114
180.70697784423828,3128
181.70404434204102,3142
182.70134925842285,3150
183.6986541748047,3158
184.69619750976562,3142
185.69326400756836,3112
186.6910457611084,3118
187.68811225891113,3122
188.68541717529297,3094
189.6839141845703,3050
190.68026542663574,3048
191.67733192443848,3024
192.6746368408203,3046
193.67194175720215,3046
194.6694850921631,3096
195.66655158996582,3116
196.66457176208496,3092
197.6616382598877,3134
198.65870475769043,3146
199.65600967407227,3178
200.6533145904541,3178
201.65061950683594,3152
202.64792442321777,3134
203.6452293395996,3114
204.64277267456055,3150
205.64007759094238,3146
206.63762092590332,3160
207.63492584228516,3118
208.632230758667,3174
209.62929725646973,3210
210.62660217285156,3234
211.6241455078125,3214
212.62145042419434,3162
213.61851692199707,3152
214.616060256958,3174
215.61336517333984,3164
216.61090850830078,3166
217.60797500610352,3166
218.60551834106445,3162
219.6025848388672,3148
220.59988975524902,3178
221.59743309020996,3190
222.5947380065918,3230
223.59251976013184,3226
224.58982467651367,3242
225.5871295928955,3190
226.58467292785645,3166
227.58221626281738,3174
228.57952117919922,3158
229.57658767700195,3164
230.5738925933838,3158
231.57143592834473,3178
232.56850242614746,3184
233.5660457611084,3182
234.56358909606934,3182
235.56065559387207,3208
236.5584373474121,3186
237.55550384521484,3150
238.55137825012207,3114
239.5486831665039,3090
240.54598808288574,3082
241.54305458068848,3114
242.5403594970703,3120
244.5352077484131,3110
245.53251266479492,3098
246.53005599975586,3122
247.5271224975586,3158
248.52442741394043,3126
249.52173233032227,3118
250.5192756652832,3122
251.51658058166504,3088
252.51388549804688,3066
253.5116672515869,3110
254.50992584228516,3106
255.5069923400879,3110
256.5033435821533,3106
257.50160217285156,3134
258.4989070892334,3124
259.49645042419434,3130
260.4937553405762,3112
261.64937019348145,3134
261.64937019348145,3134
262.6802921295166,3088
263.6747360229492,3084
264.67370986938477,3030
265.6707763671875,3090
266.6747570037842,3106
267.6386833190918,3056
268.6622142791748,3090
269.66023445129395,3088
270.6592082977295,3142
271.65937423706055,3106
272.65262603759766,3162
273.6492156982422,3186
274.64747428894043,3108
275.64477920532227,3122
276.6151428222656,3136
277.63819694519043,3162
278.63621711730957,3182
279.63924407958984,3194
280.63130378723145,3190
281.6333770751953,3210
282.6251983642578,3206
283.62369537353516,3190
284.6200466156006,3186
285.6175899505615,3154
286.61561012268066,3128
287.6119613647461,3176
288.60974311828613,3118
289.614200592041,3160
290.6036376953125,3218
291.6088104248047,3198
292.6037311553955,3218
293.5965061187744,3206
294.59547996520996,3180
295.5906391143799,3222
296.56147956848145,3214
297.58501052856445,3182
298.5830307006836,3114
300.5483150482178,3058
300.5483150482178,3054
301.57470703125,3082
302.54340171813965,3094
303.5697937011719,3114
304.5663833618164,3106
306.5338134765625,3112
306.5338134765625,3130
307.5587749481201,3130
308.5589408874512,3162
310.5504512786865,3124
311.54823303222656,3178
312.5460147857666,3142
313.54284286499023,3166
314.54014778137207,3210
316.2984848022461,3172
316.50567054748535,3166
317.5029754638672,3150
317.5029754638672,3128
318.7220096588135,3136
319.7507858276367,3166
320.74761390686035,3182
321.7458724975586,3186
322.7427005767822,3158
323.73976707458496,3182
324.7377872467041,3150
325.73461532592773,3186
326.73192024230957,3182
327.7311325073242,3220
328.69744300842285,3238
329.7243118286133,3198
330.7204246520996,3214
331.71796798706055,3186
332.7155113220215,3194
333.7118625640869,3182
334.70940589904785,3158
335.7064723968506,3110
336.70806884765625,3106
337.70084381103516,3120
338.698148727417,3134
339.6780490875244,3198
340.69252014160156,3130
341.69745445251465,3098
342.6930904388428,3154
343.6911106109619,3126
344.68817710876465,3122
345.6876277923584,3110
346.6517925262451,3118
347.64862060546875,3066
348.67191314697266,3064
349.6692180633545,3086
350.6662845611572,3086
351.6707420349121,3108
352.6613712310791,3148
353.66129875183105,3166
354.65526580810547,3152
355.65829277038574,3122
356.65178298950195,3174
357.6538562774658,3178
358.65092277526855,3186
359.64274406433105,3142
360.64600944519043,3108
361.63854598999023,3154
362.63442039489746,3180
363.6322021484375,3188
364.62879180908203,3194
365.62633514404297,3190
366.59789085388184,3218
367.6273822784424,3194
368.6244487762451,3214
369.62413787841797,3250
370.6197738647461,3214
371.6108798980713,3182
372.6081848144531,3186
373.60572814941406,3174
374.6027946472168,3222
375.59986114501953,3194
376.5692710876465,3186
377.59852409362793,3182
378.59201431274414,3176
379.5924186706543,3122
380.5866241455078,3142
381.58535957336426,3146
382.5821876525879,3118
383.5783004760742,3116
384.57560539245605,3142
385.5729103088379,3130
386.57402992248535,3132
387.56752014160156,3154
389.56236839294434,3146
389.56236839294434,3148
391.54934883117676,3172
392.55475997924805,3134
393.5573101043701,3134
394.5488929748535,3152
395.54619789123535,3164
396.5175151824951,3130
397.5405693054199,3146
398.53787422180176,3162
399.5354175567627,3176
400.53296089172363,3210
401.538610458374,3248
402.53353118896484,3228
403.5322666168213,3190
404.53362464904785,3174
405.52520751953125,3214
406.5110683441162,3190
407.4885845184326,3174
408.5116386413574,3162
409.5118045806885,3126
410.5088710784912,3158
411.50832176208496,3150
412.503719329834,3154
413.5022163391113,3182
414.49952125549316,3210
415.4951572418213,3194
416.49341583251953,3186
417.4613952636719,3214
418.4889793395996,3158
419.48676109313965,3062
420.48144340515137,3150
421.4787483215332,3150
422.47557640075684,3134
423.4745502471924,3150
424.4706630706787,3158
425.4741668701172,3186
426.438570022583,3210
427.46496200561523,3166
428.4634590148926,3166
429.46386337280273,3152
430.4637908935547,3174
431.4274787902832,3130
432.4638843536377,3134
433.46452713012695,3120
434.4642162322998,3166
435.46414375305176,3162
436.41114234924316,3174
437.4392032623291,3214
438.4307861328125,3190
439.43047523498535,3190
440.4261112213135,3214
441.4236545562744,3252
442.42167472839355,3206
443.4189796447754,3166
444.415807723999,3174
445.41311264038086,3158
446.4120864868164,3154
447.41249084472656,3130
448.40502738952637,3154
449.4025707244873,3212
450.39987564086914,3218
451.3969421386719,3210
452.3947238922119,3214
453.3648490905762,3168
454.3890953063965,3146
455.3861618041992,3154
456.4023017883301,3162
457.3822021484375,3142
458.3783149719238,3146
459.37609672546387,3126
460.3729248046875,3158
461.37046813964844,3174
462.3675346374512,3154
463.3650779724121,3358
464.36214447021484,3174
465.3599262237549,3186
466.3586616516113,3198
467.3585891723633,3190
468.350887298584,3186
469.35319900512695,3166
470.3505039215088,3130
471.3437557220459,3126
472.34082221984863,3180
473.33812713623047,3214
474.3366241455078,3174
475.33488273620605,3230
