group,variant,frame,midpoint_s,scenes,records,frames,rmse_deg,rmse_ci_low,rmse_ci_high,median_abs_deg,p90_abs_deg,mean_signed_deg,circular_bias_deg,circular_resultant,bias_ci_low,bias_ci_high,failure_rate,failure_ci_low,failure_ci_high
all,F_S_R,11,0.49066666666666664,72,360,360,26.748096620577215,22.48363457451586,30.7951296029475,2.1830407983808584,29.923117403969083,2.0268074855540674,1.4671661711783632,0.91906635810879,0.03958729394874161,2.9448299216794065,0.3277777777777778,0.2972222222222222,0.35555555555555557
all,F_O_R,11,0.49066666666666664,72,360,360,27.057252784727087,22.492566757050778,31.476822953515697,2.2033003660905877,32.03813855627427,2.211374039829717,1.6326665262520872,0.9169342201005937,0.15344145122680608,3.022801054277168,0.3333333333333333,0.3055555555555556,0.3611111111111111
all,F_S_R,12,0.5333333333333333,72,360,360,31.176649367292026,26.2450241935246,35.961282604880104,2.3192824292909364,20.795192704732536,2.3122644790617106,1.279546822460252,0.9023798097130521,-0.1205615942298155,2.6066830052481236,0.33611111111111114,0.3055555555555556,0.36666666666666664
all,F_O_R,12,0.5333333333333333,72,360,360,31.60138533030944,26.83165053427784,36.37696210435739,2.3434713617121474,20.909563261142658,1.5643637769018799,1.038457014613156,0.9009773376192779,-0.3378539651683061,2.3461588141554888,0.3333333333333333,0.30277777777777776,0.3638888888888889
all,F_S_R,13,0.576,72,360,360,27.780490256417576,22.92423753352035,32.3069814778497,1.8653508663600462,22.8245701197884,0.6251555670935816,0.8053829430943924,0.9168038795209561,-0.8136816680439107,2.279460481326015,0.30277777777777776,0.27493055555555557,0.3333333333333333
all,F_O_R,13,0.576,72,360,360,27.790240747117483,23.062945851907806,32.210133531936435,1.8709584602442675,22.73258214692363,0.6181716071582731,0.8054243429240606,0.9167663468069306,-0.7039324156269502,2.2861741409091527,0.3055555555555556,0.275,0.33611111111111114
all,F_S_R,14,0.6186666666666667,72,360,360,29.69665734982039,23.249433551012572,35.64541093756952,2.1853546079456123,21.674314218373897,3.1636960618302,1.028591702744205,0.9195480518627168,-0.24405596141977837,2.2968510435258267,0.3277777777777778,0.3,0.35555555555555557
all,F_O_R,14,0.6186666666666667,72,360,360,29.73936212562481,23.46438774424018,35.69819386869009,2.184806461538045,21.67151746072628,3.1658019554571606,1.0188408585986855,0.9194724747562408,-0.3892408757757915,2.425505795819441,0.3277777777777778,0.2972222222222222,0.35833333333333334
all,F_S_R,15,0.6613333333333333,72,360,360,32.64662594288244,26.85291078721668,37.68994130563324,2.1912123138064743,28.780318829379507,4.454523167075778,1.3120996421250117,0.9008920500051772,-0.007156335077563636,2.7205347860652855,0.3416666666666667,0.3111111111111111,0.37222222222222223
all,F_O_R,15,0.6613333333333333,72,360,360,32.66638810241087,27.155457907918528,37.679441051974365,2.19121231380646,28.768737063081176,4.451220188692095,1.3048787810025966,0.9008193188643343,-0.012394320273543702,2.635449724941423,0.3416666666666667,0.3111111111111111,0.36944444444444446
all,F_S_R,16,0.704,72,360,360,26.989183411533144,22.245787186368815,31.5820988793372,1.8569026331937408,24.19500902319638,2.1677069003698413,0.689795634966673,0.9215603658482519,-0.6747388058558099,2.098397515316841,0.31666666666666665,0.28888888888888886,0.3472222222222222
all,F_O_R,16,0.704,72,360,360,26.977242611148117,22.174986622897368,31.578850403305072,1.8569026331938545,24.223112749627493,2.167227601602568,0.6926489456867143,0.9215830772346508,-0.6425432484436898,2.152161634633009,0.3194444444444444,0.2861111111111111,0.35
all,F_S_R,17,0.7466666666666667,72,360,360,28.745190247157566,22.31424450579492,34.40234010791477,2.17486864626828,17.849147310709824,1.5926936811038692,0.4355795202142482,0.9241378360066331,-0.6951233404516678,1.5307688561110595,0.30833333333333335,0.275,0.3416666666666667
all,F_O_R,17,0.7466666666666667,72,360,360,28.74423305464875,22.47233195905142,34.50454090187058,2.1729578636969222,17.789697152802525,1.592904717218998,0.4361130807733372,0.924146216371405,-0.658829380777023,1.6666479013776416,0.3055555555555556,0.275,0.33611111111111114
all,F_S_R,18,0.7893333333333333,72,360,360,31.576850696041898,26.49088812899288,36.41161052287387,2.0062759897850526,26.71978740861046,3.531178240952796,2.0355238869839867,0.8993193648579846,0.5813885965598908,3.6648065642240595,0.3194444444444444,0.28888888888888886,0.35
all,F_O_R,18,0.7893333333333333,72,360,360,31.578810443420195,26.75037232019817,36.15189281719624,2.0012420969985953,26.725517851995285,3.529968372538684,2.0349206064861365,0.8992907436865895,0.4328959948906701,3.688330799695777,0.3194444444444444,0.28888888888888886,0.35
all,F_S_R,19,0.832,72,360,360,30.319320566528106,24.2784586510066,35.66156892996144,2.309563941164498,18.114373564227655,3.0637604838819277,1.1915055324081654,0.916405478789031,-0.012769548011946519,2.5317965283346453,0.33055555555555555,0.3,0.35833333333333334
all,F_O_R,19,0.832,72,360,360,30.320798702941772,24.15575007310391,35.67524265780039,2.3050926330717516,18.1178408330858,3.064133235716895,1.191561288123937,0.9164022285682983,-0.06456442318430633,2.4209109452218978,0.33055555555555555,0.3,0.3584027777777774
all,F_S_R,20,0.8746666666666667,72,360,360,25.240794689980742,18.951901324875802,30.830067723466264,2.054490208568126,17.286773679163318,1.6205596073015889,1.0454183523801097,0.9368896588942168,-0.06464550909236544,2.28042804818158,0.2972222222222222,0.26666666666666666,0.3277777777777778
all,F_O_R,20,0.8746666666666667,72,360,360,25.241678278766173,19.14724550603489,30.825696375521982,2.0537187493114857,17.29071651837681,1.6206504107764144,1.0453152643286923,0.9368867075412026,-0.1288367783101496,2.2183619027661305,0.2972222222222222,0.2638888888888889,0.3277777777777778
all,F_S_R,21,0.9173333333333333,72,360,360,25.966598947459214,20.926800975456548,30.553421292029928,2.252910318430196,23.622918573428723,-0.16478954922720135,0.6050411577528539,0.9287820064960948,-0.7738111943537295,1.9868011643831132,0.30833333333333335,0.28055555555555556,0.3333333333333333
all,F_O_R,21,0.9173333333333333,72,360,360,25.966597834002272,20.799806862224177,30.291121866576415,2.252910318430196,23.62294354062614,-0.16478875790228642,0.6050419827597484,0.928782018026875,-0.8314305846512025,1.9816228443469728,0.30833333333333335,0.2833333333333333,0.3333333333333333
all,F_S_R,22,0.96,72,360,360,32.34293164445087,27.02742218854656,37.378061580199116,2.1565317533585073,24.53074716163249,0.8432536433483365,0.07721529510191107,0.8923765750350361,-1.4577794122396963,1.6138608114826303,0.33611111111111114,0.3055555555555556,0.3638888888888889
all,F_O_R,22,0.96,72,360,360,32.34293164445083,26.6669393424558,37.514639572850285,2.1565317533585073,24.530747161632586,0.8432536433483026,0.07721529510189926,0.8923765750350361,-1.4932406572153891,1.5813506888725053,0.33611111111111114,0.3055555555555556,0.36395833333333294
all,F_S_R,23,1.0026666666666666,72,360,360,30.28748940951636,24.803252729716018,35.09060569769673,2.255487434845321,22.48424138051838,-1.0473350064557942,-0.3741417436935622,0.9065947431539809,-1.969835014754687,1.1521208407387107,0.3388888888888889,0.31104166666666666,0.36944444444444446
all,F_O_R,23,1.0026666666666666,72,360,360,30.28748940951637,25.01521530132041,34.87350582764269,2.2554874348453495,22.48424138051841,-1.0473350064557923,-0.3741417436935476,0.9065947431539808,-1.987402992642358,1.206250770914644,0.3388888888888889,0.3111111111111111,0.36666666666666664
all,F_S_R,24,1.0453333333333332,72,360,360,29.40201945824861,23.56572657378529,34.78364641021541,2.0368741860619792,25.72699378856902,-0.5642312556719458,-0.04740900169507184,0.9115756413258568,-1.521844257232086,1.3324594894249244,0.30833333333333335,0.2777777777777778,0.3416666666666667
all,F_O_R,24,1.0453333333333332,72,360,360,29.40201945824859,23.719500198609207,34.504531617140785,2.0368741860620503,25.726993788569196,-0.564231255671955,-0.04740900169508225,0.9115756413258568,-1.496023352528904,1.4385065896569487,0.30833333333333335,0.275,0.3416666666666667
all,F_S_R,25,1.088,72,360,360,27.90047659723647,23.318750603647633,32.263881395515696,2.1839844346974218,21.54811605953187,1.724845884326034,0.6272952448136506,0.9173152254083882,-0.6991158456572508,2.0204101290000698,0.3277777777777778,0.29993055555555553,0.35555555555555557
all,F_O_R,25,1.088,72,360,360,27.9004765972365,23.25356036294792,32.22007635335683,2.1839844346973933,21.548116059531875,1.724845884326033,0.6272952448136413,0.9173152254083884,-0.7841191420548153,1.9989838873780785,0.3277777777777778,0.3,0.35555555555555557
all,F_S_R,26,1.1306666666666667,72,360,360,24.262890548389,19.276137016173454,28.971997630244697,2.1794696544237127,18.517283080045267,-0.23642704824697103,0.773978611958777,0.934187636642007,-0.56163638783487,2.113928743837505,0.3388888888888889,0.3111111111111111,0.36666666666666664
all,F_O_R,26,1.1306666666666667,72,360,360,24.262890548389013,19.401792723210505,28.868895348122546,2.179469654423656,18.517283080045274,-0.23642704824697172,0.7739786119587825,0.934187636642007,-0.5401782250613488,2.094138577575107,0.3388888888888889,0.3111111111111111,0.36666666666666664
all,F_S_R,27,1.1733333333333333,72,360,360,22.72265754986734,18.13448632863732,26.846694077315856,2.106051924384616,17.450791861513988,0.3563841978272572,0.17145089219959264,0.9433074411868013,-0.9630009364917423,1.3524760822630246,0.32222222222222224,0.2916666666666667,0.3527777777777778
all,F_O_R,27,1.1733333333333333,72,360,360,22.722657549867353,18.09475267911947,26.457543281321115,2.1060519243844738,17.45079186151405,0.3563841978272641,0.1714508921995936,0.9433074411868013,-0.9647160715044869,1.3761019230906717,0.32222222222222224,0.2916666666666667,0.3527777777777778
all,F_S_R,28,1.216,72,360,360,28.619975784042833,22.96482963220435,33.57281140406298,1.9647044698316307,19.194269120299357,0.3454561873199479,0.059162048884891766,0.9188854009347978,-1.314589985600024,1.4421360449248737,0.3277777777777778,0.3,0.35555555555555557
all,F_O_R,28,1.216,72,360,360,28.619975784042843,22.82719276251083,33.64831468186522,1.9647044698315739,19.194269120299648,0.34545618731995914,0.059162048884892446,0.9188854009347978,-1.3118944251002034,1.5029656670672031,0.3277777777777778,0.3,0.35555555555555557
all,F_S_R,29,1.2586666666666666,72,360,360,25.19446384674209,18.54629730830082,30.30351831165052,1.9323559372942185,20.573456273201916,-0.2909462592981795,0.4095955802202424,0.9382065304452666,-0.769829252172167,1.5522831728572724,0.3111111111111111,0.2833333333333333,0.3388888888888889
all,F_O_R,29,1.2586666666666666,72,360,360,25.19446384674209,19.0545458652478,30.757289902174396,1.9323559372941475,20.573456273201348,-0.2909462592981713,0.409595580220247,0.9382065304452666,-0.8319427681614086,1.585494674177923,0.3111111111111111,0.28055555555555556,0.3416666666666667
all,F_S_R,30,1.3013333333333332,72,360,360,25.668830278104185,20.485908856957938,30.70722343426391,1.9844794268558985,20.731935608678576,1.018135853987153,0.7577454638952975,0.9305315630518853,-0.5043529857965691,2.05976458114099,0.325,0.29444444444444445,0.35555555555555557
all,F_O_R,30,1.3013333333333332,72,360,360,25.668830278104164,20.381292804781264,30.608792226457986,1.9844794268559696,20.731935608678622,1.0181358539871668,0.7577454638953116,0.9305315630518852,-0.3989409827390351,1.9919384000446283,0.325,0.2916666666666667,0.35555555555555557
all,F_S_R,31,1.344,72,360,360,27.4150669574626,21.692153436631955,32.540143973950066,2.065864537692619,18.80663769139142,1.225633540919108,-0.15866698780651908,0.9244841949108745,-1.4453020145792106,1.078396320989765,0.31666666666666665,0.28888888888888886,0.34444444444444444
all,F_O_R,31,1.344,72,360,360,27.415066957462603,21.583067138271364,32.43115745208569,2.0658645376926046,18.806637691391398,1.2256335409191148,-0.15866698780651067,0.9244841949108745,-1.4260928582096253,1.1418593961852705,0.31666666666666665,0.28888888888888886,0.3416666666666667
low,F_S_R,0,0.021333333333333333,36,180,180,1.424142000289486,1.2988045972653517,1.5434237644347846,0.8880226475959319,2.441677057278593,0.004996414707939639,0.005018031220915362,0.9996911429844237,-0.15599903210647065,0.16748012318189642,0.0,0.0,0.0
low,F_O_R,0,0.021333333333333333,36,180,180,1.281020494681762,1.1619024188727696,1.401759789169759,0.7546144889830799,2.1277190166122577,-0.006567484495962756,-0.006588037764897691,0.9997501038658233,-0.1452610873060866,0.11887272581016675,0.0,0.0,0.0
low,F_S_R,1,0.064,36,180,180,1.7128541978238905,1.5390832049741363,1.8674218107133271,1.1440260491249319,2.636712804668363,-0.10276968388787269,-0.10267639170194436,0.9995548754577401,-0.2876203817076351,0.0750673572880416,0.016666666666666666,0.0,0.03333333333333333
low,F_O_R,1,0.064,36,180,180,1.720036524039234,1.5474135630861143,1.8936671103811857,1.1433291029154447,2.606938986700609,-0.10494130000154342,-0.1048433630677885,0.9995511915891336,-0.2896886589737634,0.07306631561207881,0.016666666666666666,0.0,0.03333333333333333
low,F_S_R,2,0.10666666666666667,36,180,180,1.4905202808629057,1.305879792079797,1.6614279653773403,0.9533264499224856,2.115756782973605,-0.15965393202667713,-0.15958871897469484,0.9996655856811627,-0.339179972415773,0.023036126630049558,0.011111111111111112,0.0,0.027777777777777776
low,F_O_R,2,0.10666666666666667,36,180,180,1.4901988730821392,1.30504579684768,1.677961805229651,0.948086663370276,2.1113937659967372,-0.1599412678226274,-0.15987615191499258,0.9996657455887239,-0.3432093099783807,0.015305863660941305,0.011111111111111112,0.0,0.027777777777777776
low,F_S_R,3,0.14933333333333335,36,180,180,1.5533416739506545,1.409418724320948,1.6865156199057187,0.8946835792088592,2.478728461556528,-0.14038978187356624,-0.14034398803221798,0.9996355813676046,-0.2903143892904386,0.01053656234749184,0.0,0.0,0.0
low,F_O_R,3,0.14933333333333335,36,180,180,1.553427444003786,1.4121858010071546,1.6833704360334072,0.8947479443582154,2.478899409361821,-0.14040707461728347,-0.14036119365186553,0.9996355415051558,-0.30620120622912356,0.01901718051497045,0.0,0.0,0.0
low,F_S_R,4,0.192,36,180,180,1.4921111385722623,1.3239054881910794,1.643507636819783,0.8346138212689738,2.439220749678145,-0.06109375683181544,-0.0610963330249451,0.9996615483293884,-0.2405031725726378,0.11796986548008936,0.005555555555555556,0.0,0.016666666666666666
low,F_O_R,4,0.192,36,180,180,1.4921097259163256,1.326718888659654,1.6518126775996627,0.8345608688494508,2.4392393126471914,-0.06108994901056045,-0.06109253047762973,0.9996615488998355,-0.2513740814889796,0.13227537719237614,0.005555555555555556,0.0,0.016666666666666666
low,F_S_R,5,0.23466666666666666,36,180,180,1.638195514816014,1.4443826555702826,1.813846168698626,0.9748380170294126,2.634564246688265,-0.024174768302623623,-0.02428743948772574,0.9995914662388254,-0.2064319543945852,0.1618900707105002,0.011111111111111112,0.0,0.027777777777777776
low,F_O_R,5,0.23466666666666666,36,180,180,1.6381924365906013,1.4444874634256697,1.8154281923459767,0.9748482880583396,2.634583019404684,-0.02417748880214769,-0.024290158228135766,0.9995914677936072,-0.1993606096790638,0.16050422498185005,0.011111111111111112,0.0,0.027777777777777776
low,F_S_R,6,0.2773333333333333,36,180,180,1.5161278800564477,1.3694209100408017,1.6624783342257603,0.877290998642053,2.4350319216171896,-0.10128880526595307,-0.10127298361105751,0.9996515267378454,-0.2679065944076458,0.0751904928060473,0.0,0.0,0.0
low,F_O_R,6,0.2773333333333333,36,180,180,1.5161275900260525,1.3727823594639177,1.6657757655581906,0.8772895093836155,2.4350317552903165,-0.10128934954123518,-0.10127352795967544,0.9996515268885156,-0.2722644451671038,0.08136336152624994,0.0,0.0,0.0
low,F_S_R,7,0.32,36,180,180,1.5740491406462616,1.3776859981855967,1.7549130217703384,0.9718408290773368,2.4058894239993065,0.054569235026010354,0.05447717567992313,0.9996232034575924,-0.14294231224943105,0.23629797715840595,0.016666666666666666,0.0,0.03333333333333333
low,F_O_R,7,0.32,36,180,180,1.5740491364394316,1.3842214144120695,1.7548680336934561,0.9718405757874962,2.405887043677242,0.05456935630633208,0.054477296907592836,0.9996232034616528,-0.11969615605304046,0.24048983508967575,0.016666666666666666,0.005555555555555556,0.03333333333333333
low,F_S_R,8,0.3626666666666667,36,180,180,1.629930961776543,1.4570587499266545,1.7974858127591422,1.041875904874928,2.509868559457868,-0.2842025178948126,-0.2841341411622376,0.9996077655142839,-0.456042214840195,-0.10530565325082042,0.011111111111111112,0.0,0.027777777777777776
low,F_O_R,8,0.3626666666666667,36,180,180,1.6299309658451384,1.4517544096619197,1.8044085186372385,1.0418759124857786,2.509868562731452,-0.28420252365983506,-0.2841341469214258,0.9996077655127623,-0.4711024802621816,-0.10030004441934551,0.011111111111111112,0.0,0.027777777777777776
low,F_S_R,9,0.4053333333333333,36,180,180,1.5892597639632156,1.4491899449907806,1.7158962454359596,1.0001160763704462,2.652798489084182,-0.06366784374686792,-0.06369177492818255,0.9996160054047479,-0.2362926362999933,0.11248676780018647,0.0,0.0,0.0
low,F_O_R,9,0.4053333333333333,36,180,180,1.5892597626180482,1.4509834629138503,1.714694642300007,1.0001160763551127,2.6527985016723448,-0.06366784158929101,-0.06369177276903037,0.9996160054053567,-0.24112312742111833,0.10770771212443497,0.0,0.0,0.0
low,F_S_R,10,0.448,36,180,180,1.6700378447672621,1.5084063260012137,1.8416651261805304,1.1408705972301902,2.440616768345244,-0.10702851595863036,-0.10706041424499431,0.9995770680105008,-0.275492476685187,0.06493482056172277,0.005555555555555556,0.0,0.016666666666666666
low,F_O_R,10,0.448,36,180,180,1.6700378441859915,1.499017045924067,1.8461893966525273,1.140870597231313,2.4406167674013703,-0.10702851524192059,-0.10706041352816997,0.9995770680107733,-0.27081874432575875,0.0663876265438181,0.005555555555555556,0.0,0.016666666666666666
low,F_S_R,11,0.49066666666666664,36,180,180,1.6427088550892923,1.4290507421423657,1.851614979435378,0.8653564491191901,2.7320889127774364,-0.24659726522834388,-0.2464379357288261,0.9995983977508497,-0.4350275822728892,-0.07952220910801458,0.011111111111111112,0.0,0.022222222222222223
low,F_O_R,11,0.49066666666666664,36,180,180,1.642708854970135,1.436467443081191,1.8455548499696275,0.8653564498517312,2.732088912831588,-0.24659726518185354,-0.24643793568247638,0.999598397750906,-0.42811899349116866,-0.07050862942857566,0.011111111111111112,0.0,0.022222222222222223
low,F_S_R,12,0.5333333333333333,36,180,180,1.6772632260054186,1.5026201341360461,1.8472663849636044,1.0113936876655032,2.679053229966098,-0.05243773639242385,-0.05254202821851823,0.9995720781353906,-0.2357393006570392,0.11726453124580039,0.016666666666666666,0.005555555555555556,0.03333333333333333
low,F_O_R,12,0.5333333333333333,36,180,180,1.6772632259855018,1.49931370218383,1.848345150793896,1.011393687791255,2.6790532299079186,-0.052437736405728526,-0.052542028231798814,0.9995720781354009,-0.22536984853662503,0.11499841336341698,0.016666666666666666,0.0,0.03333333333333333
low,F_S_R,13,0.576,36,180,180,1.4305876414241887,1.244916171531502,1.6216086681574775,0.8872646024225901,2.1257054758575746,-0.16189387474249864,-0.16180458851949917,0.9996923615391937,-0.3175786368266674,-0.006816577427804893,0.011111111111111112,0.0,0.027777777777777776
low,F_O_R,13,0.576,36,180,180,1.4305876414265257,1.2499888829996857,1.6339756824225777,0.8872646024198758,2.125705475857245,-0.1618938747444962,-0.16180458852149418,0.9996923615391927,-0.3273109440156981,-0.001462237174539166,0.011111111111111112,0.0,0.027777777777777776
low,F_S_R,14,0.6186666666666667,36,180,180,1.574657508430533,1.4036720816286898,1.7322966291613102,0.8427354135086773,2.4105079942325935,-0.07396096584233887,-0.07394457092660625,0.9996232770820416,-0.2487564441107812,0.08451670839670206,0.005555555555555556,0.0,0.016666666666666666
low,F_O_R,14,0.6186666666666667,36,180,180,1.5746575084311127,1.4084703542553965,1.7295356464019143,0.8427354135087057,2.4105079942331704,-0.0739609658416187,-0.0739445709258864,0.9996232770820414,-0.2606849105554102,0.0888940974658207,0.005555555555555556,0.0,0.016666666666666666
low,F_S_R,15,0.6613333333333333,36,180,180,1.7726958427030992,1.525132507571614,2.0410528578735807,0.9293664357612386,2.654560273460629,-0.2620653575575108,-0.2621305482929424,0.999532091290593,-0.45790367738237614,-0.056861715964020704,0.022222222222222223,0.005555555555555556,0.044444444444444446
low,F_O_R,15,0.6613333333333333,36,180,180,1.7726958427030175,1.51442230199033,2.033810693793177,0.929366435761267,2.654560273460157,-0.2620653575574129,-0.2621305482928443,0.999532091290593,-0.45627673391356627,-0.05851356007792058,0.022222222222222223,0.005555555555555556,0.044444444444444446
low,F_S_R,16,0.704,36,180,180,1.4552064380974787,1.3227248706789958,1.58869454381158,1.0063528284248662,2.4178385299530674,-0.043738534162380445,-0.04372919944742314,0.9996778145467867,-0.21386272688183988,0.13448237527784213,0.0,0.0,0.0
low,F_O_R,16,0.704,36,180,180,1.4552064380974827,1.3243359967456687,1.5912859411994718,1.0063528284248662,2.4178385299532152,-0.04373853416236323,-0.04372919944740591,0.9996778145467867,-0.21144062451343262,0.1289174507110719,0.0,0.0,0.0
low,F_S_R,17,0.7466666666666667,36,180,180,1.7463485178358968,1.5487585910355322,1.9325222068157162,1.0626872463318193,2.673868715249881,0.030867956565958664,0.03090294379284893,0.9995357928111945,-0.1598169914649174,0.21981201971156872,0.011111111111111112,0.0,0.027777777777777776
low,F_O_R,17,0.7466666666666667,36,180,180,1.746348517835884,1.5497805096484552,1.9277916690139463,1.0626872463317625,2.6738687152499834,0.030867956565952506,0.030902943792842755,0.9995357928111945,-0.1534015990243506,0.22498769614424288,0.011111111111111112,0.0,0.027777777777777776
low,F_S_R,18,0.7893333333333333,36,180,180,1.5888635797621973,1.4076398723204624,1.7492050907063503,0.8784175523525874,2.6165073609394023,-0.2631321520361911,-0.26315344065595364,0.9996261434677715,-0.45200200269853974,-0.08276456268491547,0.0,0.0,0.0
