Time (ms),Mic Value
1.0063648223876953,2378
1.0063648223876953,2392
1.9936561584472656,2394
2.9909610748291016,2390
3.988504409790039,2396
4.98652458190918,2414
5.9833526611328125,2410
6.98089599609375,2396
7.978677749633789,2386
8.975028991699219,2390
9.972095489501953,2394
10.970830917358398,2408
11.967658996582031,2414
12.965679168701172,2422
13.9617919921875,2378
14.961719512939453,2410
15.957355499267578,2430
16.954660415649414,2410
17.952919006347656,2388
18.949031829833984,2398
19.947528839111328,2398
20.943880081176758,2378
21.940231323242188,2414
22.93682098388672,2406
23.93627166748047,2406
24.933815002441406,2390
25.929689407348633,2394
26.927947998046875,2386
28.924226760864258,2410
29.920101165771484,2386
29.920101165771484,2398
30.918121337890625,2394
31.913280487060547,2406
32.91058540344238,2386
34.90591049194336,2394
35.90226173400879,2392
36.90052032470703,2394
37.89854049682617,2418
38.896799087524414,2414
39.89386558532715,2442
40.96698760986328,2428
41.887521743774414,2430
42.89984703063965,2360
43.91050338745117,2396
43.91050338745117,2390
44.907569885253906,2416
45.90559005737305,2358
47.884225845336914,2384
48.86960983276367,2386
49.8964786529541,2382
50.893545150756836,2420
51.86128616333008,2418
52.886247634887695,2422
53.85708808898926,2422
54.85367774963379,2426
55.85193634033203,2430
56.84852600097656,2414
57.8460693359375,2414
58.84408950805664,2406
59.84044075012207,2386
60.8370304107666,2390
61.83481216430664,2398
62.831878662109375,2398
63.829660415649414,2386
64.82720375061035,2396
65.82427024841309,2390
66.82157516479492,2410
67.82007217407227,2406
68.8169002532959,2398
69.81444358825684,2386
70.81151008605957,2374
71.8083381652832,2422
72.80659675598145,2394
73.80318641662598,2374
74.80001449584961,2378
75.79731941223145,2410
76.79438591003418,2420
77.79121398925781,2428
78.79066467285156,2422
79.7874927520752,2418
80.78527450561523,2412
81.78162574768066,2418
82.7789306640625,2418
83.80341529846191,2414
84.80191230773926,2406
85.79850196838379,2374
86.79652214050293,2374
87.76593208312988,2382
88.76395225524902,2398
89.76149559020996,2414
90.75927734375,2412
91.7818546295166,2406
92.77844429016113,2394
93.77598762512207,2408
94.77543830871582,2394
95.77035903930664,2390
96.76766395568848,2382
97.73945808410645,2382
98.73652458190918,2360
99.7459888458252,2362
100.77738761901855,2406
101.72700881958008,2430
102.77652740478516,2410
103.75118255615234,2424
104.78019714355469,2414
105.74889183044434,2450
106.74047470092773,2450
107.71298408508301,2428
108.70957374572754,2410
109.70592498779297,2414
110.7027530670166,2398
111.69958114624023,2386
112.69688606262207,2406
113.71421813964844,2410
114.69173431396484,2430
115.69046974182129,2410
116.71900749206543,2416
117.71774291992188,2418
118.6833381652832,2418
119.68064308166504,2414
120.70560455322266,2390
121.70243263244629,2378
122.70236015319824,2386
123.69894981384277,2394
124.69291687011719,2390
125.68974494934082,2378
126.68776512145996,2386
127.6862621307373,2396
128.65781784057617,2394
129.655122756958,2422
130.65147399902344,2418
131.6659450531006,2426
132.6441764831543,2406
133.64315032958984,2406
134.63950157165527,2430
135.6375217437744,2430
136.63434982299805,2418
137.66169548034668,2402
138.62872123718262,2394
139.62626457214355,2422
140.6230926513672,2418
141.65115356445312,2450
142.6529884338379,2442
143.6161994934082,2362
144.61493492126465,2382
145.61080932617188,2418
146.6081142425537,2428
147.60828018188477,2422
148.6053466796875,2418
149.60122108459473,2392
150.59781074523926,2410
151.6263484954834,2416
152.62556076049805,2422
153.61785888671875,2416
154.6154022216797,2414
155.58505058288574,2396
156.58140182495117,2416
157.6070785522461,2430
158.57577323913574,2386
159.57331657409668,2394
160.5989933013916,2408
161.59677505493164,2422
162.59384155273438,2442
163.5911464691162,2414
164.58845138549805,2418
165.58599472045898,2446
166.58544540405273,2430
167.58108139038086,2422
168.5783863067627,2406
169.57378387451172,2416
170.57180404663086,2416
171.5686321258545,2406
