Time (ms),Mic Value
0.9968280792236328,2574
1.9938945770263672,2582
2.991914749145508,2572
3.9892196655273438,2570
4.986047744750977,2574
5.983829498291016,2576
6.98089599609375,2558
7.977962493896484,2544
8.97526741027832,2542
9.973764419555664,2540
10.968923568725586,2570
11.967897415161133,2534
12.966394424438477,2536
13.962984085083008,2526
14.960289001464844,2518
15.957355499267578,2502
16.95418357849121,2510
17.952442169189453,2544
18.949270248413086,2502
19.948244094848633,2494
20.94578742980957,2544
21.94070816040039,2586
22.938251495361328,2572
23.93651008605957,2582
24.933815002441406,2576
25.93064308166504,2576
26.92723274230957,2576
27.92501449584961,2540
28.921842575073242,2538
29.92081642150879,2512
30.91883659362793,2486
31.914949417114258,2542
32.91130065917969,2546
33.90836715698242,2536
34.90638732910156,2538
35.904645919799805,2542
36.90385818481445,2514
37.899017333984375,2502
38.91324996948242,2494
39.89768028259277,2486
40.8935546875,2462
41.88728332519531,2456
42.88363456726074,2446
43.88093948364258,2474
44.878244400024414,2458
45.87531089782715,2490
46.872854232788086,2512
47.87015914916992,2520
48.86746406555176,2456
49.8652458190918,2514
50.863027572631836,2544
51.85961723327637,2522
52.857160568237305,2520
53.85446548461914,2502
54.85200881958008,2474
55.85312843322754,2482
56.849002838134766,2530
57.8460693359375,2550
58.84289741516113,2550
59.841156005859375,2542
60.837745666503906,2598
61.83505058288574,2524
62.83235549926758,2518
63.83037567138672,2546
64.82768058776855,2482
65.82450866699219,2446
66.82181358337402,2482
67.81911849975586,2544
68.8169002532959,2482
69.81492042541504,2490
70.81151008605957,2526
71.82025909423828,2558
72.80468940734863,2602
73.8065242767334,2556
74.7988224029541,2558
75.79565048217773,2510
76.79295539855957,2490
77.7902603149414,2522
78.78756523132324,2494
79.78510856628418,2470
80.78289031982422,2514
81.77995681762695,2526
82.77702331542969,2514
83.77432823181152,2538
84.77234840393066,2518
85.7691764831543,2526
86.76648139953613,2534
87.76354789733887,2554
88.76299858093262,2478
89.75911140441895,2446
90.75617790222168,2466
91.75348281860352,2492
92.75031089782715,2514
93.74737739562988,2474
94.74492073059082,2518
95.74246406555176,2534
96.73953056335449,2510
97.73707389831543,2522
98.73437881469727,2610
99.7321605682373,2598
100.72898864746094,2510
101.74369812011719,2522
102.72359848022461,2534
103.73044013977051,2522
104.71844673156738,2538
105.71742057800293,2528
106.71305656433105,2534
107.71012306213379,2526
108.70742797851562,2514
109.70520973205566,2544
110.7025146484375,2526
111.69958114624023,2518
112.69712448120117,2506
113.69442939758301,2510
114.70580101013184,2494
115.68880081176758,2522
116.68658256530762,2516
117.68388748168945,2518
118.68119239807129,2506
119.67945098876953,2506
120.67675590515137,2534
121.68216705322266,2516
122.70474433898926,2522
123.70061874389648,2572
124.72081184387207,2578
125.69189071655273,2538
126.68919563293457,2546
127.6865005493164,2574
128.68380546569824,2602
129.6994686126709,2582
130.64956665039062,2582
131.64687156677246,2594
132.643461227417,2540
133.64100456237793,2558
134.63854789733887,2542
135.6356143951416,2534
136.63291931152344,2536
137.63022422790527,2540
138.6275291442871,2498
139.62697982788086,2514
140.6228542327881,2586
141.61968231201172,2600
142.64917373657227,2558
143.6169147491455,2582
144.63257789611816,2590
145.63798904418945,2558
146.636962890625,2500
147.60541915893555,2536
148.63181114196777,2518
149.6295928955078,2486
150.62689781188965,2478
151.6284942626953,2522
152.62103080749512,2508
153.61905097961426,2542
154.6177864074707,2532
155.58385848999023,2550
156.58211708068848,2522
157.5782299041748,2550
158.57553482055664,2526
159.57379341125488,2506
160.5701446533203,2470
161.56792640686035,2486
162.5657081604004,2482
163.56420516967773,2454
164.58892822265625,2450
165.58480262756348,2542
166.5823459625244,2512
167.58012771606445,2538
168.57671737670898,2506
169.57426071166992,2534
170.57156562805176,2510
171.5693473815918,2510
172.56689071655273,2512
173.56348037719727,2466
174.5624542236328,2450
175.55809020996094,2460
176.53250694274902,2518
177.52575874328613,2558
178.52330207824707,2536
179.5201301574707,2518
180.51719665527344,2546
181.51473999023438,2586
182.5118064880371,2526
183.50958824157715,2506
184.50641632080078,2514
185.50395965576172,2506
186.50102615356445,2506
187.4983310699463,2510
188.49587440490723,2512
189.49317932128906,2526
190.4904842376709,2542
191.48778915405273,2546
192.48509407043457,2570
193.5102939605713,2534
194.5059299468994,2542
195.50395011901855,2524
196.5010166168213,2554
197.49855995178223,2550
198.49538803100586,2504
199.4926929473877,2484
200.49095153808594,2526
201.48801803588867,2550
202.4843692779541,2578
203.48429679870605,2602
204.4515609741211,2550
205.46770095825195,2534
206.44593238830566,2514
207.4434757232666,2538
208.44078063964844,2546
209.43808555603027,2518
210.4356288909912,2462
211.43269538879395,2474
212.43000030517578,2446
213.42730522155762,2502
214.42484855651855,2546
215.4221534729004,2588
216.41945838928223,2542
217.41652488708496,2478
218.4140682220459,2554
219.41137313842773,2556
220.40867805480957,2542
221.4062213897705,2490
222.40352630615234,2526
223.40083122253418,2494
224.3978977203369,2546
225.42619705200195,2550
226.42087936401367,2526
227.4181842803955,2538
228.41525077819824,2510
229.41279411315918,2518
230.38339614868164,2512
231.40740394592285,2500
232.405424118042,2458
233.40344429016113,2474
234.39884185791016,2486
235.3966236114502,2526
236.39488220214844,2542
237.39242553710938,2526
238.3890151977539,2550
239.35866355895996,2582
240.3559684753418,2522
241.379976272583,2542
242.37799644470215,2522
243.377685546875,2486
244.34709548950195,2510
245.37038803100586,2520
246.37198448181152,2502
247.36499786376953,2534
248.36277961730957,2510
249.3600845336914,2574
250.36287307739258,2578
251.35397911071777,2554
252.3515224456787,2538
253.34858894348145,2534
254.3480396270752,2514
255.34534454345703,2472
256.34121894836426,2470
257.3425769805908,2488
258.3355903625488,2476
259.33337211608887,2494
260.3311538696289,2522
261.32774353027344,2502
262.3281478881836,2574
263.2946968078613,2598
264.31989669799805,2578
265.3181552886963,2550
266.3142681121826,2550
267.31181144714355,2550
268.3117389678955,2554
270.2794075012207,2518
271.3017463684082,2510
272.27163314819336,2526
