scene_id,frames_averaged,duration_s,prediction_eligible,predicted_cov_rmse_deg,predicted_iid_rmse_deg,scenes,records,frames,rmse_deg,rmse_ci_low,rmse_ci_high,median_abs_deg,p90_abs_deg,mean_signed_deg,circular_bias_deg,circular_resultant,bias_ci_low,bias_ci_high,failure_rate,failure_ci_low,failure_ci_high
r2p0t0a09,64,2.7306666666666666,1,0.15858749471452124,0.14021239215582382,1,5,10,0.1592022765254597,0.12124483969334808,0.19543449236641736,0.14379292613236266,0.22536332356597716,0.11610747169380609,0.11610751825782746,0.9999981929470055,0.05763985328753325,0.17554707016706333,0.0,0.0,0.0
r2p0t0a09,128,5.461333333333333,1,0.12539397587077855,0.11357071212077034,1,5,5,0.13532771001353588,0.0677058464422395,0.1821201833367229,0.09807597185827804,0.1959750885392882,0.11610809014893282,0.11610809111322676,0.9999992639682294,0.05755135809858497,0.17554653407929602,0.0,0.0,0.0
r2p0t0a10,1,0.042666666666666665,1,1.0757607910496783,1.0757607910496783,1,5,640,1.071424891695026,1.0562450618103694,1.0921859434438959,0.7222221914450131,1.8084697785712145,0.24189513705035318,0.24189363465293587,0.999834082998724,0.17931248528952556,0.30410121254544387,0.0,0.0,0.0
r2p0t0a10,2,0.08533333333333333,1,0.7825384739470506,0.7946666718235967,1,5,320,0.768617754879809,0.7414727331803541,0.7948362675312517,0.48978216167088817,1.2849466003908565,0.24189513705035318,0.24189269736221425,0.9999189358862445,0.18958777627208795,0.29549252614243576,0.0,0.0,0.0
r2p0t0a10,4,0.17066666666666666,1,0.5927850253319107,0.6071342843069178,1,5,160,0.5521209554140166,0.5039037673362112,0.5964529252832502,0.36998144642628483,0.9159867258661908,0.2418950120940337,0.2418955057403168,0.9999624834587134,0.18789582832106086,0.29419536441467653,0.0,0.0,0.0
r2p0t0a10,8,0.3413333333333333,1,0.48447407621182076,0.4870015391327978,1,5,80,0.4007322826396406,0.3816512507844827,0.4189451604611199,0.32677616287956046,0.6230329227965634,0.2418920630276716,0.24189245664968417,0.9999844532800581,0.18789178126423145,0.2941929972023204,0.0,0.0,0.0
r2p0t0a10,16,0.6826666666666666,1,0.41513560272450833,0.4140648851160097,1,5,40,0.3302297800726894,0.28214931968204654,0.37472854649586984,0.23716970857631564,0.5345975010984986,0.2418937513213511,0.24189365864568602,0.9999923024765722,0.17931528982247558,0.29419826909556634,0.0,0.0,0.0
r2p0t0a10,32,1.3653333333333333,1,0.3705535858061361,0.3722758977832764,1,5,20,0.26832249949161013,0.20610323510748532,0.31491844270881797,0.2526509625522846,0.37623801482372504,0.24189226230919753,0.241892256463282,0.9999979461036259,0.18788993926814018,0.2941966308141926,0.0,0.0,0.0
r2p0t0a10,64,2.7306666666666666,1,0.34781728331735845,0.3495127344782298,1,5,10,0.254609833952097,0.19129722922147874,0.2989046755322029,0.25213635277092716,0.3355744226936569,0.24189347611892503,0.2418934806967534,0.9999990383666452,0.17930054242840107,0.2929077997393754,0.0,0.0,0.0
r2p0t0a10,128,5.461333333333333,1,0.33647772821085126,0.3375560032179876,1,5,5,0.25049298572270623,0.1951107859292171,0.3061282032882495,0.26585603691571325,0.30707918883104224,0.24189343703972757,0.24189344063454016,0.9999993550792043,0.18958832587965319,0.30410087943680125,0.0,0.0,0.0
r2p0t0a11,1,0.042666666666666665,1,1.0371251341610732,1.0371251341610732,1,5,640,1.0372034756535948,0.9909636890144763,1.079452890596804,0.7044439653730024,1.7145176744174422,-0.16852579076970028,-0.16852781351232654,0.9998404854995323,-0.25061024211700517,-0.07399769030672548,0.0,0.0,0.0
r2p0t0a11,2,0.08533333333333333,1,0.747233361163729,0.7556773259267424,1,5,320,0.7329525642526601,0.6893980737958766,0.7837411949672657,0.5212158719621556,1.231272259392506,-0.16852579076970028,-0.16852654297988626,0.9999225054294157,-0.2526062023856598,-0.0770735227983396,0.0,0.0,0.0
r2p0t0a11,4,0.17066666666666666,1,0.5517117380296716,0.5645866270337759,1,5,160,0.5414093431716416,0.45959590086899493,0.6154367822031689,0.38219918332475367,0.9108750116300842,-0.1685278479003109,-0.16852876482609644,0.9999596812435657,-0.25260833090085955,-0.07399299332609074,0.0,0.0,0.0
r2p0t0a11,8,0.3413333333333333,1,0.41932030424815603,0.43887695163697993,1,5,80,0.40216785733070654,0.31812728859776795,0.47197443661335226,0.2795017861131246,0.6561133650498222,-0.16852835310771896,-0.16852835765439483,0.999979691770585,-0.2526009957490199,-0.07700213139400564,0.0,0.0,0.0
r2p0t0a11,16,0.6826666666666666,1,0.35398962346253615,0.3599172659161603,1,5,40,0.3149355997195488,0.22089445004974903,0.3895972530384282,0.175740606132255,0.45712303496514384,-0.1685276015680075,-0.16852712011824292,0.9999892192148563,-0.25065910222187904,-0.08336460839335427,0.0,0.0,0.0
