scene_id,room,placement,rt_index,angle_index,snr_db,nominal_rt60_s,t20_s,t20_r2,component_drr_db,scenes,records,frames,rmse_deg,rmse_ci_low,rmse_ci_high,median_abs_deg,p90_abs_deg,mean_signed_deg,circular_bias_deg,circular_resultant,bias_ci_low,bias_ci_high,failure_rate,failure_ci_low,failure_ci_high
r0p0t1a05,0,0,1,5,20.0,0.3,0.2724671075273436,0.999382303777216,-3.701210780747907,1,5,160,7.286130022599082,7.02856307555148,7.493579570640294,5.880087069536273,11.247520273795022,-6.256002997867315,-6.2550170085572185,0.9978776587396729,-6.569764098133164,-5.8709752330309195,0.61875,0.5875,0.65
r0p0t1a06,0,0,1,6,0.0,0.3,0.2684107366605056,0.9985035235214834,-4.136826380522553,1,5,160,22.422360486749383,14.662937102780813,27.93617913141994,3.812230066418408,10.608393875441566,2.111037155114257,-0.015573327887144845,0.952993210994656,-2.1136721984807902,1.7708531729300976,0.38125,0.29375,0.4375
r0p0t1a06,0,0,1,6,10.0,0.3,0.2684107366605056,0.9985035235214834,-4.136826380522553,1,5,160,4.610136517410474,4.383846342473683,4.826195175090845,2.4626210232560197,7.324614807255937,-0.2452739860147771,-0.24304953539158453,0.9967792174889318,-1.1883074435911354,0.7023437769426195,0.28125,0.23125,0.33125
r0p0t1a06,0,0,1,6,20.0,0.3,0.2684107366605056,0.9985035235214834,-4.136826380522553,1,5,160,6.377180542442653,4.144688551658986,9.179255077503667,2.6413891378678613,6.722510049384163,-0.5974844050483433,-0.5368793661623159,0.9941301210151691,-1.8324397376182788,0.7513294057006248,0.2,0.175,0.225
r0p0t1a07,0,0,1,7,0.0,0.3,0.2712867723389301,0.9992208731475002,-3.2906180528376066,1,5,160,11.045697545407934,5.805277985242049,15.438377796502381,4.113264278955853,10.556026533399312,1.9321075548333162,2.287774562574999,0.9846417978866312,1.6398180472376858,3.263153745316391,0.425,0.325,0.53125
r0p0t1a07,0,0,1,7,10.0,0.3,0.2712867723389301,0.9992208731475002,-3.2906180528376066,1,5,160,4.8901586545976015,4.5030689367738255,5.245424385739524,3.288114937659941,7.922240791225504,2.700877637990789,2.7010385114573245,0.9974716992229052,2.4084210505429104,3.1329079529932478,0.3375,0.2625,0.4125
r0p0t1a07,0,0,1,7,20.0,0.3,0.2712867723389301,0.9992208731475002,-3.2906180528376066,1,5,160,4.438686597292987,3.9867964606657336,4.841105709908284,3.0143223225382485,7.0037054484883,2.6107314781800746,2.6110228524484165,0.998039415564678,2.2948840377488176,2.9597606472014655,0.275,0.20625,0.3375
r0p0t1a08,0,0,1,8,0.0,0.3,0.276045652529363,0.9988375167463046,-3.322982824506599,1,5,160,6.791853694618346,5.014628434758483,9.217705406806386,3.26085919989265,8.92105993983324,2.063127422779017,2.122528308402309,0.9939103125103925,1.6845822267215738,2.461601576464602,0.30625,0.24375,0.36875
r0p0t1a08,0,0,1,8,10.0,0.3,0.276045652529363,0.9988375167463046,-3.322982824506599,1,5,160,3.7373928559082867,3.4323118526238834,4.011548690128579,2.4601687150434657,6.639748445945332,2.2956711885307057,2.2956005233314936,0.9986760993055392,1.9435331202919808,2.6063295013462304,0.20625,0.13125,0.28125
r0p0t1a08,0,0,1,8,20.0,0.3,0.276045652529363,0.9988375167463046,-3.322982824506599,1,5,160,3.5777897492691264,3.2569009054565314,3.9217086945260413,2.5475697987557453,6.005283644415272,2.500477488054089,2.500379285711691,0.9990031109724585,2.0080399907278124,2.985392587939177,0.175,0.1,0.25625
r0p0t1a09,0,0,1,9,0.0,0.3,0.28485390552462536,0.9982572641237808,-2.6926288727701437,1,5,160,4.564786677285929,4.121883341753733,5.137675569844059,3.0833702250133683,7.830831837064187,-0.7163126785715483,-0.717125008350086,0.9969093235773963,-1.1376876983789026,-0.19302631347927046,0.2625,0.20625,0.30625
r0p0t1a09,0,0,1,9,10.0,0.3,0.28485390552462536,0.9982572641237808,-2.6926288727701437,1,5,160,2.9694005794186094,2.70784571760592,3.1936433309881553,1.8921991937528162,4.53159980601352,-0.7164194804953311,-0.7165936552209102,0.9987362534354854,-1.2104651894591056,-0.23129455908016028,0.075,0.05,0.1
r0p0t1a09,0,0,1,9,20.0,0.3,0.28485390552462536,0.9982572641237808,-2.6926288727701437,1,5,160,2.802843782646301,2.5259345255287675,3.0623266980740182,1.7231416868543477,4.824825758139371,-0.6038426470134759,-0.6038066888731173,0.9988597067346495,-1.0755388053092183,-0.20816961245635568,0.075,0.0375,0.10625
r0p0t1a10,0,0,1,10,0.0,0.3,0.282020927615936,0.9991457533968116,-3.4288213501290734,1,5,160,5.380382650326064,4.5094962773233584,6.062894797902632,3.429570828244664,8.654467617624078,-1.5671268216309393,-1.5641966894680424,0.9959735239356712,-2.427194177281388,-0.530547020478531,0.31875,0.21875,0.375
r0p0t1a10,0,0,1,10,10.0,0.3,0.282020927615936,0.9991457533968116,-3.4288213501290734,1,5,160,3.946676423119127,3.3804574454390135,4.3709876240184125,2.612195017479337,6.371393146993238,-1.1835204583568786,-1.1836927006900446,0.9978431931537763,-1.910822860838237,-0.4567545717013666,0.2375,0.19375,0.28125
r0p0t1a10,0,0,1,10,20.0,0.3,0.282020927615936,0.9991457533968116,-3.4288213501290734,1,5,160,3.8247727677823744,3.3596834385904573,4.219183897201637,2.5630552386936643,6.503779976662014,-1.0219926004550768,-1.0225429192008433,0.997933276174138,-1.6263169785707403,-0.4104218734123022,0.1875,0.1125,0.25
r0p0t1a11,0,0,1,11,0.0,0.3,0.27189715252069335,0.9974902355544332,-3.746817155133393,1,5,160,7.068208589552141,6.488479110678791,7.602817556558159,4.7420565891391675,10.315497891397257,-4.54519125327491,-4.538009476711886,0.995557795753629,-5.164004398558597,-3.8441871777275134,0.46875,0.4125,0.53125
r0p0t1a11,0,0,1,11,10.0,0.3,0.27189715252069335,0.9974902355544332,-3.746817155133393,1,5,160,6.062384851781152,5.686500117447712,6.416286823114933,4.343587252445161,9.848742931749007,-4.827756597580722,-4.8268537552366615,0.9979540753639319,-5.240502603893495,-4.413164364233004,0.45625,0.43125,0.48125
r0p0t1a11,0,0,1,11,20.0,0.3,0.27189715252069335,0.9974902355544332,-3.746817155133393,1,5,160,5.7925392927411705,5.417489217978636,6.143335384071509,4.405809867973289,9.241951563700837,-4.793920273502688,-4.79325542012064,0.9983909815568041,-5.157088292313243,-4.429446008623539,0.40625,0.3875,0.425
r0p0t2a00,0,0,2,0,0.0,0.6,0.5973711957194741,0.9941347501503099,-9.030710526995332,1,5,160,56.67883311760922,50.20353625443558,61.3917676199143,14.677023582286083,92.46978934846595,-23.145166244087754,-25.30280296044584,0.6864976197336002,-34.00977514310286,-14.139008783064252,0.775,0.74375,0.80625
r0p0t2a00,0,0,2,0,10.0,0.6,0.5973711957194741,0.9941347501503099,-9.030710526995332,1,5,160,60.24543539981302,49.19374051088513,67.61423795463985,17.128050425557817,96.83104147369099,-30.953844001930257,-32.10201745682622,0.6767689557248016,-43.74483881292804,-20.937034036431896,0.7875,0.7125,0.875
r0p0t2a00,0,0,2,0,20.0,0.6,0.5973711957194741,0.9941347501503099,-9.030710526995332,1,5,160,56.948950492785876,51.213780115275334,61.49765592239247,13.5237384441631,95.00602843057518,-27.266486364970632,-28.120073162782376,0.6997630165272132,-34.75006157266469,-20.87253122537598,0.775,0.70625,0.85625
r0p0t2a01,0,0,2,1,0.0,0.6,0.6393845540826854,0.9985409796283,-7.804344188928269,1,5,160,27.35151617772433,20.938175772853548,35.017668084878096,8.987825758991903,31.33836727841085,-0.9311626035735298,0.43824103618647064,0.9077924943471576,-1.7506388703988003,1.7517953024022026,0.7125,0.675,0.75
r0p0t2a01,0,0,2,1,10.0,0.6,0.6393845540826854,0.9985409796283,-7.804344188928269,1,5,160,21.988497883215306,18.248546168092574,25.282848199583977,9.113756914773859,25.634460751034347,1.4623568091304613,2.455219411643329,0.937734666389723,-0.02618923691102104,4.730848323098458,0.70625,0.6625,0.74375
r0p0t2a01,0,0,2,1,20.0,0.6,0.6393845540826854,0.9985409796283,-7.804344188928269,1,5,160,23.972524606195684,19.706031736432212,27.586884296564584,8.987058287026485,28.46101976704796,2.576581919241339,2.240103320848548,0.9335269777417394,1.7072062478692147,2.714571465060673,0.69375,0.675,0.7125
r0p0t2a02,0,0,2,2,0.0,0.6,0.6268908282675874,0.9959933112938939,-8.321768617979329,1,5,160,40.48970073274879,26.40504352549452,50.94809620583709,4.900861759752672,19.80818529663699,4.0452273312028,-1.2499624821838473,0.8638714086400467,-2.8604034544434436,0.5880352643265347,0.4875,0.4375,0.5375
r0p0t2a02,0,0,2,2,10.0,0.6,0.6268908282675874,0.9959933112938939,-8.321768617979329,1,5,160,32.31534740794304,20.621221520641516,41.08141068231613,4.023729584723739,13.076587823221876,0.30205732358768317,-1.6979762509267808,0.9083608833464091,-3.5784984905513917,0.17683701850882505,0.44375,0.4125,0.475
r0p0t2a02,0,0,2,2,20.0,0.6,0.6268908282675874,0.9959933112938939,-8.321768617979329,1,5,160,35.27957202594189,22.29915946165447,44.63231891769628,4.198099786578993,13.053291634931375,2.510906545770676,-0.6465371173763467,0.8834353044942223,-2.601750550846624,2.1114771345754595,0.425,0.4,0.45
r0p0t2a03,0,0,2,3,0.0,0.6,0.651937515274083,0.9990934914060308,-7.322967373247926,1,5,160,20.49741099738374,16.881647884878497,24.067742260200312,5.67380509521378,24.552849321202718,-0.1401179698222677,-0.38616130437195906,0.9434094992999535,-2.8421235444515878,1.8730717325412138,0.56875,0.4625,0.675
r0p0t2a03,0,0,2,3,10.0,0.6,0.651937515274083,0.9990934914060308,-7.322967373247926,1,5,160,16.358144977828182,9.994246819568932,22.246462248159375,5.459952973678597,13.512587133173684,1.9236791037619745,1.1365761707913,0.9679519256012254,0.3219040086410976,1.8080423944996928,0.55625,0.5125,0.60625
